Stop ID,Stop Abbr,Stop Name,Lon,Lat,Bus Stop Type,Route(S),Jurisdiction
212620,212620,LLOYD RD @ CORNER STONE TRL,-84285479,33708153,Sign on Post,74,DeKalb
212621,212621,LLOYD RD @ CAVALIER DR,-84284946,33709540,Sign on Post,74,DeKalb
212622,212622,LLOYD RD @ CAVALIER DR,-84284957,33709925,Sign on Post,74,DeKalb
212624,212624,MT VERNON HWY NE @ BLUE STONE RD NE,-84381499,33923821,Sign on Post,148,Fulton
212625,212625,LOVEJOY RD @ S GROVE DR,-84331167,33441336,Sign on Post,800,Clayton
212626,212626,CLAYTON COUNTY LIBRARY SYSTEM HQ,-84363852,33554342,Sign on Post,193;193;197;197,Clayton
212627,212627,FLAT SHOALS RD @ NORMA CIR,-84295628,33705927,Sign on Post,74,DeKalb
212628,212628,STONE RD SW @ N CAMP CREEK PKY SW,-84500602,33672550,Sign on Post,66,Atlanta
212629,212629,COUNTY LINE RD SW @ NOTTING HILL DR SW,-84534195,33694175,Shelter,183,Atlanta
212636,212636,OLD DIXIE RD @ FOREST PKWY,-84383386,33618656,Bench,192,Clayton
212637,212637,OLD DIXIE RD @ BARNETT RD,-84383271,33615517,Sign on Post,192,Clayton
212638,212638,OLD DIXIE RD @ AGNEW DR,-84382259,33611247,Sign on Post,192,Clayton
212639,212639,OLD DIXIE RD @ PENNEY RD,-84381138,33607371,Sign on Post,192,Clayton
212640,212640,OLD DIXIE RD @ BRECKEN RIDGE,-84380029,33603522,Sign on Post,192,Clayton
212641,212641,OLD DIXIE RD @ SOUTHPARK DR,-84379137,33600219,Sign on Post,192,Clayton
212642,212642,OLD DIXIE RD @ JOHNSON RD,-84378430,33597820,Sign on Post,192,Clayton
212643,212643,OLD DIXIE RD @ SYLVIA DR,-84377745,33595546,Sign on Post,192,Clayton
212644,212644,OLD DIXIE RD @ MORROW RD,-84377037,33591043,Sign on Post,192,Clayton
212645,212645,OLD DIXIE RD @ OLD DIXIE WAY,-84378043,33587694,Sign on Post,192,Clayton
212646,212646,OLD DIXIE RD @ UPPER RIVERDALE RD,-84376630,33582753,Sign on Post,192,Clayton
212647,212647,OLD DIXIE RD @ HOLIDAY BLVD,-84374296,33579817,Sign Strapped to Pole,192,Clayton
212648,212648,TARA BLVD @ ARROWHEAD BLVD,-84372634,33576407,Sign on Post,192,Clayton
212649,212649,TARA BLVD @ PARKWOOD WAY,-84371971,33573488,Sign on Post,192,Clayton
212650,212650,TARA BLVD @ FLINT TRL,-84372077,33570525,Sign on Post,192,Clayton
212651,212651,TARA BLVD @ ALDERWOODS DR,-84371772,33567758,Sign on Post,192,Clayton
212652,212652,TARA BLVD @ SUMMERWIND DR,-84371379,33564240,Sign on Post,192,Clayton
212653,212653,TARA BLVD @ VILLAGE LN,-84371454,33561965,Sign on Post,192,Clayton
212654,212654,TARA BLVD @ CAMELOT PKWY,-84371355,33559476,Sign on Post,192,Clayton
212656,212656,TARA BLVD @ BATTLE CREEK RD,-84370558,33556289,Bench,192,Clayton
212658,212658,TARA BLVD @ PATTON RD,-84371062,33559808,Sign on Post,192,Clayton
212659,212659,TARA BLVD @ VILLAGE LN,-84371118,33562154,Shelter,192,Clayton
212660,212660,TARA BLVD @ SHERWOOD DR,-84371054,33564795,Shelter,192,Clayton
212661,212661,TARA BLVD @ SOUTHSIDE COMMERCIAL PKWY,-84371534,33568439,Bench,192,Clayton
212662,212662,TARA BLVD @ FLINT TRL,-84371646,33571774,Shelter,192,Clayton
212663,212663,OLD DIXIE RD @ HOLIDAY BLVD,-84374209,33579853,Bench,192,Clayton
212664,212664,OLD DIXIE RD @ UPPER RIVERDALE RD,-84376054,33582234,Shelter,192,Clayton
212665,212665,OLD DIXIE RD @ OLD DIXIE WAY,-84377913,33587793,Bench,192,Clayton
212666,212666,OLD DIXIE RD @ MORROW RD,-84376772,33591790,Sign on Post,192,Clayton
212667,212667,OLD DIXIE RD @ SYLVIA DR,-84377518,33595262,Shelter,192,Clayton
212668,212668,OLD DIXIE RD @ JOHNSON RD,-84378365,33598044,Shelter,192,Clayton
212669,212669,OLD DIXIE RD @ WINDSOR DR,-84378941,33600013,Sign on Post,192,Clayton
212670,212670,OLD DIXIE RD @ BRECKEN RIDGE,-84380105,33604122,Bench,192,Clayton
212671,212671,OLD DIXIE RD @ PINERIDGE DR,-84380793,33606638,Shelter,192,Clayton
212672,212672,OLD DIXIE RD @ AGNEW DR,-84382172,33611310,Sign on Post,192,Clayton
212673,212673,OLD DIXIE RD @ 1ST ST,-84383130,33615284,Sign on Post,192,Clayton
212674,212674,OLD DIXIE RD @ 5020,-84383252,33618489,Sign on Post,192,Clayton
212675,212675,JONESBORO RD SE @ HARPER RD SE,-84369633,33696541,Sign on Post,55,Atlanta
212676,212676,SR 42 @ ROCK CUT RD,-84325398,33644116,Simme Seat,194,Clayton
212677,212677,CONLEY RD @ BOLING DR,-84351603,33642028,Sign on Post,194,Clayton
212678,212678,CONLEY RD @ MURRAY LAKE CIR,-84348684,33642683,Sign on Post,194,Clayton
212679,212679,CONLEY RD @ ELIZABETH PARK CT,-84344905,33644429,Sign on Post,194,Clayton
212680,212680,CONLEY RD @ CONLEY DR,-84341084,33645056,Sign on Post,194,Clayton
212681,212681,CONLEY RD @ KEYSTONE PL,-84337784,33646193,Sign on Post,194,Clayton
212682,212682,CONLEY RD @ 1625,-84336297,33647465,Sign on Post,194,Clayton
212683,212683,CONLEY RD @ MORELAND AVE,-84330239,33648208,Sign on Post,194,DeKalb
212684,212684,SR 42 @ ROCK CUT PL,-84321255,33639144,Sign on Post,194,Clayton
212685,212685,SR 42 @ 4325,-84319360,33636675,Sign on Post,194,Clayton
212686,212686,SR 42 @ SLATE RD,-84317223,33633768,Sign on Post,194,Clayton
212687,212687,SR 42 @ HOOD AVE,-84313718,33629372,Bench,194,Clayton
212688,212688,SR 42 @ OLD TONEY RD,-84310853,33624331,Sign on Post,194,Clayton
212689,212689,SR 42 @ HOLLAND PARK DR,-84308859,33619665,Sign on Post,194,Clayton
212690,212690,SR 42 @ FARN DR,-84306937,33615647,Sign on Post,194,Clayton
212691,212691,SR 42 @ FOREST PKWY,-84306017,33613864,Sign on Post,194,Clayton
212693,212693,SR 42 @ 5465,-84301579,33605458,Sign on Post,194,Clayton
212694,212694,SR 42 @ OLD REX MORROW RD,-84299389,33601581,Sign on Post,194,Clayton
212695,212695,SR 42 @ AMERSON CT,-84297296,33597847,Sign on Post,194,Clayton
212696,212696,SR 42 @ REX RD,-84294462,33592218,Sign on Post,194,Clayton
212697,212697,REX RD @ 2870,-84296897,33591553,Sign on Post,194,Clayton
212698,212698,REX RD @ 2843,-84298025,33591490,Sign on Post,194,Clayton
212699,212699,SR 42 @ REX RD,-84294282,33592215,Shelter,194,Clayton
212700,212700,SR 42 @ PARTIN PL,-84297112,33597802,Simme Seat,194,Clayton
212701,212701,SR 42 @ OLD REX MORROW RD,-84298608,33600452,Sign on Post,194,Clayton
212702,212702,SR 42 @ 5465,-84301275,33605388,Sign on Post,194,Clayton
212703,212703,SR 42 @ FOREST PKWY,-84305192,33612744,Sign on Post,194,Clayton
212704,212704,SR 42 @ BURKSHIRE RD,-84307045,33616050,Sign on Post,194,Clayton
212705,212705,SR 42 @ HOLLAND PARK DR,-84308836,33619873,Sign on Post,194,Clayton
212706,212706,SR 42 @ OLD TONEY DR,-84310560,33624117,Sign on Post,194,Clayton
212707,212707,SR 42 @ ANVIL BLOCK RD,-84313501,33629435,Bench,194,Clayton
212708,212708,SR 42 @ SLATE RD,-84316355,33633167,Sign on Post,194,Clayton
212709,212709,SR 42 @ 4322,-84319741,33637761,Shelter,194,Clayton
212710,212710,SR 42 @ ROCK CUT PL,-84321363,33639659,Sign on Post,194,Clayton
212711,212711,SR 42 @ E CONLEY RD,-84325190,33644287,Sign on Post,194,Clayton
212712,212712,CONLEY RD @ MORELAND AVE,-84331129,33648504,Sign on Post,194,DeKalb
212713,212713,CONLEY RD @ 1625,-84335996,33647820,Sign on Post,194,DeKalb
212714,212714,CONLEY RD @ CHEROKEE TRL,-84337655,33646406,Sign on Post,194,Clayton
212715,212715,CONLEY RD @ CAMELIA TRL,-84340064,33645298,Bench,194,Clayton
212716,212716,MT ZION BLVD @ MADDOX RD,-84310247,33570783,Sign on Post,194,Clayton
212717,212717,CONLEY RD @ ELIZABETH PARK CT,-84344254,33644626,Bench,194,Clayton
212718,212718,CONLEY RD @ CHURCH ST,-84348226,33642857,Sign on Post,194,Clayton
212719,212719,CONLEY RD @ BOLING DR,-84351744,33642028,Sign on Post,194,Clayton
212720,212720,CONLEY RD @ SWEETBRIAR LN,-84359385,33640012,Sign on Post,194,Clayton
212721,212721,CONLEY RD @ JONESBORO RD,-84362222,33639925,Shelter,194,Clayton
212722,212722,CONLEY RD @ SIERRA DR,-84368688,33639024,Sign on Post,194,Clayton
212723,212723,CONLEY RD @ TARA DR,-84370859,33638889,Sign on Post,194,Clayton
212724,212724,CONLEY RD @ HENDRIX DR,-84373834,33639890,Sign on Post,194,Clayton
212725,212725,OLD DIXIE RD @ CONLEY RD,-84387860,33641126,Sign on Post,194,Clayton
212726,212726,CROWN RD SE @ 3900,-84392653,33650713,Sign on Post,194,Atlanta
212730,212730,CROWN RD SE @ 3900,-84392006,33649641,Sign Strapped to Pole,194,Atlanta
212731,212731,CONLEY RD @ OLD DIXIE RD,-84386771,33640317,Sign on Post,194,Clayton
212732,212732,CHURCH ST @ STEEPLECHASE LN,-84419294,33583478,Sign on Post,191,Clayton
212733,212733,CHURCH ST @ STEEPLECHASE LN,-84418815,33582866,Sign on Post,191,Clayton
212734,212734,CHURCH ST @ MCELROY DR,-84415401,33555896,Shelter,89,Clayton
212735,212735,CHURCH ST @ MCELROY DR,-84415346,33555726,Shelter,89;197;198,Clayton
212736,212736,CONLEY RD @ HENDRIX DR,-84373620,33639725,Sign on Post,194,Clayton
212737,212737,CONLEY RD @ TARA DR,-84371402,33638969,Sign on Post,194,Clayton
212738,212738,CONLEY RD @ SIERRA DR,-84368373,33639051,Sign on Post,194,Clayton
212739,212739,CONLEY RD @ JONESBORO RD,-84361650,33639844,Sign on Post,194,Clayton
212740,212740,CONLEY RD @ SWEETBRIAR LN,-84358995,33640057,Sign on Post,194,Clayton
212741,212741,CONLEY RD @ SCOTT DR,-84355814,33640684,Simme Seat,194,Clayton
212742,212742,CONLEY RD @ THURMAN RD,-84354127,33640793,Bench,194,Clayton
212743,212743,MT ZION RD @ PARK PL,-84346069,33571302,Sign Strapped to Pole,194,Clayton
212744,212744,MT ZION RD @ JONESBORO RD,-84341221,33571321,Sign on Post,194,Clayton
212745,212745,MT ZION RD @ SOUTHLAKE PKWY,-84338813,33571393,Sign on Post,194,Clayton
212746,212746,MT ZION RD @ CORPORATE CENTER DR,-84332663,33570086,Sign on Post,194;197,Clayton
212747,212747,MT ZION RD @ PAVILION TRC,-84329214,33567696,Sign on Post,194;197,Clayton
212748,212748,HAYNES BRIDGE RD @ CAMPION PATH,-84291662,34073572,Sign on Post,141,Fulton
212749,212749,MT ZION RD @ MT ZION CIR,-84326514,33564992,Sign on Post,194;197,Clayton
212750,212750,MT ZION RD @ 1987,-84325136,33563542,Shelter,194;197,Clayton
212751,212751,MT ZION PKWY @ MT ZION BLVD,-84320733,33562199,Bench,197,Clayton
212752,212752,MT ZION PKWY @ 2201,-84317621,33561554,Bench,197,Clayton
212754,212754,MT ZION BLVD @ RICHARDSON PKWY,-84314746,33568738,Sign on Post,194,Clayton
212755,212755,MT ZION BLVD @ REX RD,-84302111,33592548,Sign on Post,194,Clayton
212756,212756,MT ZION BLVD @ SHELLEY LN,-84302138,33587355,Sign on Post,194,Clayton
212757,212757,MT ZION BLVD @ SOMERTON DR,-84302432,33584866,Sign on Post,194,Clayton
212758,212758,MT ZION BLVD @ LAKE HARBIN RD,-84303279,33582413,Sign on Post,194,Clayton
212759,212759,MT ZION BLVD @ W MEYER DR,-84303583,33579844,Sign on Post,194,Clayton
212760,212760,MT ZION BLVD @ SANDLEWOOD DR,-84303215,33577059,Sign on Post,194,Clayton
212761,212761,MT ZION BLVD @ GREEN MEADOWS LN,-84304799,33573970,Sign on Post,194,Clayton
212762,212762,MT ZION BLVD @ BAYWOOD CIR,-84306709,33572914,Sign on Post,194,Clayton
212763,212763,MT ZION BLVD @ MADDOX RD,-84309528,33571331,Sign on Post,194,Clayton
212764,212764,MT ZION BLVD @ RICHARDSON PKWY,-84314818,33568831,Sign on Post,194,Clayton
212766,212766,MT ZION BLVD @ BAYWOOD CIR,-84306416,33572968,Sign on Post,194,Clayton
212767,212767,MT ZION BLVD @ VESTA BROOK LN,-84303649,33574973,Sign on Post,194,Clayton
212768,212768,MT ZION BLVD @ MILL LAKE WAY,-84303085,33576952,Sign on Post,194,Clayton
212769,212769,MT ZION BLVD @ E MEYER DR,-84303507,33578877,Sign on Post,194,Clayton
212770,212770,MT ZION BLVD @ LAKE HARBIN RD,-84303289,33582082,Sign on Post,194,Clayton
212771,212771,MT ZION BLVD @ SOMERTON DR,-84302399,33584687,Sign on Post,194,Clayton
212772,212772,MT ZION BLVD @ SHELLEY LN,-84302073,33586862,Sign on Post,194,Clayton
212773,212773,MT ZION BLVD @ REX RD,-84301898,33593112,Shelter,194,Clayton
212774,212774,BOULDERCREST @ 3220,-84306497,33663964,Sign on Post,32,DeKalb
212775,212775,BOULDERCREST RD @ FLOWERWOOD TRL,-84308065,33670749,Sign on Post,32,DeKalb
212776,212776,BOULDERCREST RD @ OLD RIVER RD,-84308403,33674460,Sign on Post,32,DeKalb
212777,212777,BOULDERCREST RD @ POWHATTAN RD,-84307542,33677015,Sign on Post,32,DeKalb
212778,212778,BOULDERCREST RD @ SUGAR CREEK COVE,-84307694,33679056,Sign on Post,32,DeKalb
212779,212779,BOULDERCREST RD @ SUGAR CREEK GOLF DR,-84308638,33681509,Sign on Post,32,DeKalb
212780,212780,BOULDERCREST RD @ SUGAR CREEK GOLF DR,-84309071,33682174,Sign on Post,32,DeKalb
212781,212781,BOULDERCREST RD @ SUGAR CREEK COVE,-84307726,33678671,Sign on Post,32,DeKalb
212782,212782,BOULDERCREST RD @ BOULDER RIDGE PKWY,-84307770,33676827,Sign on Post,32,DeKalb
212783,212783,BOULDERCREST RD @ BOULDER HILLS DR,-84308737,33673927,Sign on Post,15;32,DeKalb
212784,212784,BOULDERCREST RD @ FLOWERWOOD TRL,-84308206,33670614,Sign on Post,15;32,DeKalb
212785,212785,BOULDERCREST @ 3220,-84306590,33663578,Sign on Post,15;32,DeKalb
212786,212786,BOULDERCREST RD @ CLARK ST,-84303137,33660847,Sign on Post,32,DeKalb
212787,212787,MT ZION PKWY @ 2256,-84316725,33561524,Sign on Post,197,Clayton
212788,212788,MT ZION PKWY @ MT ZION BLVD,-84319497,33562037,Sign on Post,197,Clayton
212789,212789,MT ZION RD @ 2042,-84323564,33562557,Shelter,194;197,Clayton
212790,212790,MT ZION RD @ MT ZION CIR,-84326459,33565341,Sign on Post,194;197,Clayton
212791,212791,MT ZION RD @ PAVILION TRC,-84328401,33567374,Sign on Post,194;197,Clayton
212792,212792,MT ZION RD @ CORPORATE CENTER DR,-84333241,33570541,Sign on Post,194;197,Clayton
212793,212793,MT ZION RD @ SOUTHLAKE PKWY,-84339236,33571491,Sign Strapped to Pole,194,Clayton
212794,212794,MT ZION RD @ JONESBORO RD,-84344073,33571392,Sign Strapped to Pole,194,Clayton
212795,212795,MT ZION RD @ MERCHANTS WAY,-84347110,33571436,Sign Strapped to Pole,194,Clayton
212796,212796,ATLANTA AVE SE @ BOULEVARD SE,-84368685,33730109,Sign on Post,832,Atlanta
212797,212797,ATLANTA AVE SE @ BOULEVARD SE,-84369032,33730216,Sign on Post,832,Atlanta
212798,212798,ATLANTA AVE SE @ MARION AVE SE,-84365479,33730361,Sign on Post,832,Atlanta
212799,212799,ATLANTA AVE SE @ MARION AVE SE,-84365544,33730433,Sign on Post,832,Atlanta
212800,212800,EASTLAND RD SE @ YOUNG ST SE,-84334971,33718722,Sign on Post,9,DeKalb
212801,212801,EASTLAND RD SE @ BOULDERCREST RD SE,-84330852,33718722,Sign on Post,9,DeKalb
212802,212802,EASTLAND RD SE @ LAKE DR SE,-84331567,33718598,Sign on Post,9,Atlanta
212803,212803,HENRY THOMAS DR SE @ THOMASVILLE BLVD SE,-84355752,33703698,Sign on Post,49,Atlanta
212804,212804,KIPLING ST SE @ HENRY THOMAS DR SE,-84352558,33702866,Sign on Post,4;49,Atlanta
212805,212805,ISA DR SE @ KIPLING ST SE,-84350645,33700700,Sign on Post,49,Atlanta
212806,212806,STONEWALL DR SE @ OHARA PL SE,-84356812,33691595,Sign on Post,4,Atlanta
212807,212807,VALLEY VIEW RD SE @ LEILA LN SE,-84355128,33690709,Sign on Post,4,Atlanta
212808,212808,VALLEY VIEW RD SE @ REGIS RD SE,-84350892,33691220,Sign on Post,4,Atlanta
212809,212809,SR 138 @ DEVONSHIRE DR,-84377597,33537162,Sign on Post,191;198,Clayton
212810,212810,MORELAND AVE SE @ WOODSTOCK RD SE,-84349229,33690075,Sign on Post,49,Atlanta
212811,212811,MORELAND AVE SE @ CONSTITUTION RD SE,-84349545,33693252,Sign on Post,4;49,Atlanta
212812,212812,W BROAD ST @ SENOIA RD,-84584636,33563039,Sign on Post,180;181,Fulton
212813,212813,FOREST PKWY @ BLALOCK INDUSTRIAL BLVD,-84404975,33616024,Sign on Post,195,Clayton
212814,212814,FOREST PKWY @ BLALOCK INDUSTRIAL BLVD,-84405724,33616045,Sign on Post,195,Clayton
212815,212815,POWERS FERRY RD NW @ MT VERNON HWY NW,-84412651,33909725,Sign on Post,148,Fulton
212816,212816,MT VERNON HWY NW @ POWERS FERRY RD NW,-84412116,33908973,Sign on Post,148,Fulton
212817,212817,LINECREST RD @ CATALPA WAY,-84239158,33652268,Sign on Post,15,DeKalb
212819,212819,CONTINENTAL COLONY PKWY SW @ GREENBRIAR PKWY SW,-84491280,33686287,Sign Strapped to Pole,66;93,Atlanta
212826,212826,ANVIL BLOCK RD @ S PARK BLVD,-84294078,33633564,Sign on Post,195;195,Clayton
212827,212827,PANOLA RD @ 1737,-84168422,33740117,Shelter,117,DeKalb
212828,212828,PANOLA RD @ 1737,-84168444,33739929,Shelter,117,DeKalb
212829,212829,HARLAN RD SW @ EMERALD CT SW,-84482234,33751878,Sign on Post,867;867,Atlanta
212830,212830,OLD DIXE HWY @ 4099,-84390517,33644557,Bench,193,Clayton
212831,212831,OLD DIXE HWY @ 4099,-84390577,33644452,Sign on Post,193,Clayton
212833,212833,TARA BLVD @ EDGEMOOR LN,-84372580,33577051,Bench,192,Clayton
212834,212834,JONESBORO RD SE @ SAWTELL AVE SE,-84378469,33704980,Sign on Post,55;155,Atlanta
212835,212835,JONESBORO RD SE @ CLAIRE DR SE,-84378688,33705077,Sign on Post,55;155,Atlanta
212836,212836,CONLEY RD @ GILBERT RD,-84378047,33640882,Sign on Post,194,Clayton
212837,212837,CONLEY RD @ GILBERT RD,-84378524,33640837,Sign Strapped to Pole,194,Clayton
212838,212838,SR 138 @ RIVERVIEW PL,-84378096,33537618,Sign on Post,191;198,Clayton
212839,212839,MEMORIAL DR @ 5582,-84209342,33801040,Bench,121,DeKalb
212843,212843,MEMORIAL DR @ HOOPER ALEXANDER DR,-84272455,33752098,Sign on Post,21,DeKalb
212845,212845,PANTHERSVILLE RD @ JAGUAR DR,-84279744,33667644,Sign on Post,15,DeKalb
212846,212846,TARRAGON WAY SW @ ALEX WAY SW,-84520647,33749940,Sign on Post,856,Atlanta
212847,212847,TARRAGON WAY SW @ 454,-84516953,33750850,Sign on Post,856,Atlanta
212848,212848,FAIRLANE DR NW @ 3565,-84504303,33766803,Sign on Post,856,Atlanta
212849,212849,MEMORIAL DR @ HOOPER ALEXANDER DR,-84272814,33751714,Sign Strapped to Pole,21,DeKalb
212850,212850,BAILEY ST SE @ WOODSTOCK RD SE,-84347143,33687909,Bench,49,DeKalb
212851,212851,RIVERDALE RD @ 6045,-84426983,33590329,Sign on Post,191,Clayton
212852,212852,MAYNARD H JACKSON JR BLVD @ S LOOP RD,-84405400,33640933,Shelter,191;191,Clayton
212853,212853,PANOLA RD @ ROCKMOOR DR,-84165376,33751776,Sign on Post,117,DeKalb
212854,212854,PANOLA RD @ ROCKMOOR DR,-84165572,33751777,Sign on Post,117,DeKalb
212855,212855,PANOLA RD @ 1305,-84165490,33754632,Shelter,117,DeKalb
212856,212856,FAIRINGTON PKWY @ NORFAIR LOOP,-84155633,33697794,Sign on Post,117,DeKalb
212857,212857,BAILEY ST SE @ FAYETTEVILLE RD SE,-84347013,33687909,Sign on Post,49,DeKalb
212858,212858,MEMORIAL DR @ 5615,-84208972,33800771,Sign on Post,121,DeKalb
212859,212859,LOVEJOY RD @ S GLEN ST,-84334372,33441434,Sign on Post,800,Clayton
212860,212860,BOULDERCREST RD @ NORTHRIDGE TRL,-84283008,33637261,Sign on Post,32,Clayton
212861,212861,SYLVAN RD @ POPLAR ST,-84418894,33675233,Sign on Post,172,Fulton
212862,212862,S HAIRSTON RD @ 592,-84193233,33780633,Sign on Post,119,DeKalb
212863,212863,S HAIRSTON RD @ 615,-84193462,33780401,Sign on Post,119,DeKalb
212864,212864,GRESHAM RD SE @ FLAT SHOALS RD SE,-84310293,33719169,Shelter,9;34,DeKalb
212866,212866,FOREST PKWY @ 1193,-84350488,33614856,Bench,193;195,Clayton
212868,212868,GLENDALE DR @ GREEN FORREST DR,-84263424,33721633,Sign on Post,24,DeKalb
212869,212869,GLENDALE DR @ 2255,-84263466,33723208,Sign on Post,24,DeKalb
212870,212870,GLENDALE DR @ GLENDALE CT,-84263498,33724569,Sign on Post,24,DeKalb
212871,212871,GLENDALE DR @ 2153,-84263409,33726610,Sign on Post,24,DeKalb
212872,212872,GLENDALE DR @ 2095,-84263418,33728517,Sign on Post,24,DeKalb
212876,212876,WEST PARK PL @ WESTPARK DR,-84565001,33735991,Shelter,73;73,Fulton
212877,212877,N AVONDALE RD @ N CLARENDON AVE,-84267154,33776299,Sign Strapped to Pole,8,DeKalb
212878,212878,DEERFIELD PKWY @ AVENSONG XING,-84265933,34105305,Sign on Post,141,Fulton
212879,212879,DEERFIELD PKWY @ AVENSONG XING,-84265861,34105598,Sign on Post,141,Fulton
212880,212880,DEERFIELD PKWY @ WHITSHIRE WAY,-84265330,34100748,Sign on Post,141,Fulton
212881,212881,DEERFIELD PKWY @ N PARK LN,-84264631,34100471,Sign on Post,141,Fulton
212882,212882,SR 9 @ WEBB RD,-84271260,34098568,Sign on Post,141,Fulton
212883,212883,SR 9 @ WEBB RD,-84271545,34098389,Sign on Post,141,Fulton
212884,212884,HAYNES BRIDGE RD @ OLD MILTON PKWY,-84293460,34069596,Sign on Post,141,Fulton
212885,212885,HAYNES BRIDGE RD @ TIFFANY SQ,-84291290,34073750,Sign on Post,141,Fulton
212886,212886,OLD MILTON PKWY @ HAYNES BRIDGE RD,-84295185,34070921,Sign on Post,185,Fulton
212887,212887,TARA BLVD @ 8425,-84363570,33524193,Sign on Post,191;192;193,Clayton
212888,212888,BOULDERCREST RD @ PALISADE POINT DR,-84281715,33645978,Sign on Post,32,Clayton
212889,212889,BOULDERCREST RD @ IVY TRACE LN,-84281722,33645819,Sign on Post,32,Clayton
212890,212890,CLAIRMONT RD @ 1751,-84310636,33803979,Bench,19,DeKalb
212891,212891,CONSTITUTION RD SE @ 1224,-84341061,33689190,Sign on Post,49,DeKalb
212892,212892,CONSTITUTION RD SE @ 1224,-84341082,33688912,Sign on Post,49,DeKalb
212894,212894,S WESTPARK DR @ 4125,-84562595,33734733,Simme Seat,73,Fulton
212895,212895,S WESTPARK DR @ GWALTNEY DR,-84557433,33734941,Sign on Post,73,Fulton
212896,212896,GRESHAM RD SE @ WELLAND AVE SE,-84310566,33713431,Sign on Post,9;34,DeKalb
212898,212898,GRESHAM RD SE @ WELLAND AVE SE,-84310435,33713646,Bench,9;34,DeKalb
212899,212899,MCAFEE RD @ GLENDALE DR,-84263557,33731524,Sign on Post,24,DeKalb
212901,212901,CAMP DR @ STONEWALL TELL RD,-84549276,33600318,Sign on Post,180,Fulton
212902,212902,PARK AVE @ 3725,-84278378,33900584,Sign on Post,39,DeKalb
212903,212903,BUFORD HWY @ 5000,-84287588,33887204,Shelter,39,DeKalb
212904,212904,COMMERCE DR @ CHURCH ST,-84295199,33777858,Sign on Post,36;123,DeKalb
212905,212905,OLD MILTON PKWY @ GARDNER DR,-84284805,34069361,Sign on Post,185,Fulton
212906,212906,OLD MILTON PKWY @ PARK ST,-84285066,34069809,Shelter,185,Fulton
212907,212907,BELVEDERE LN @ SAN GABRIEL AVE,-84268782,33750128,Sign on Post,823,DeKalb
212908,212908,BUFORD HWY NE @ 4061,-84307953,33861771,Sign on Post,39,DeKalb
212909,212909,TARA BLVD @ SILVERSTONE DR,-84342202,33491748,Sign on Post,800,Clayton
212910,212910,TARA BLVD @ BETTY TALMADGE AVE,-84341996,33492510,Sign on Post,800,Clayton
212911,212911,TARA BLVD @ AMERICAN LEGION WAY,-84343882,33496423,Sign on Post,800,Clayton
212912,212912,TARA BLVD @ WINDING WAY LN,-84344089,33496109,Sign on Post,800,Clayton
212913,212913,NATHAN RD @ 181,-84501737,33752360,Sign on Post,865,Atlanta
212914,212914,BOULDERCREST RD @ NORTHRIDGE TRL,-84283276,33636863,Sign on Post,32,Clayton
212915,212915,PEYTON PL @ MARTIN L KING JR DR,-84476291,33753990,Sign on Post,867;867,Atlanta
212916,212916,BROWNLEE RD SW @ BROWNLEE PL,-84500906,33754948,Sign on Post,865,Atlanta
212918,212918,RIVERDALE RD @ 6030,-84427635,33591072,Sign on Post,191,Clayton
212919,212919,NORTHLAKE PKWY @ LAWRENCEVILLE HWY,-84238333,33838531,Simme Seat,125,DeKalb
212920,212920,NORTHLAKE PKWY @ LAKESIDE PKWY,-84241172,33839965,Sign on Post,125,DeKalb
212921,212921,NORTHLAKE PKWY @ ROBINHILL DR,-84241477,33839912,Sign on Post,125,DeKalb
212922,212922,NORTHLAKE PKWY @ LAWRENCEVILLE HWY,-84238649,33838388,Sign on Post,125,DeKalb
212923,212923,JOSEPH E BOONE BLVD NW @ NEW JERSEY AVE NW,-84456261,33763663,Bench,51,Atlanta
212924,212924,JOSEPH E BOONE BLVD NW @ 2125,-84457480,33764503,Shelter,51,Atlanta
212925,212925,JOSEPH E BOONE BLVD NW @  HAMILTON E HOLMES DR NW,-84468666,33763657,Sign on Post,51,Atlanta
212926,212926,JOSEPH E BOONE BLVD NW @ 2150,-84456826,33763636,Sign on Post,51,Atlanta
212934,212934,WESTVIEW PL SW @ MIMS ST SW,-84434614,33748872,Sign on Post,813,Atlanta
212935,212935,MIMS ST SW @ MATHEWSON PL SW,-84436366,33749667,Sign on Post,813,Atlanta
212936,212936,WESTVIEW PL SW @ MIMS ST SW,-84434691,33749176,Sign on Post,813,Atlanta
212937,212937,TATNALL ST @ MARTIN L KING JR DR,-84407248,33754507,Sign on Post,3,Atlanta
212938,212938,TATNALL ST @ WALNUT ST,-84406976,33754069,Sign on Post,3,Atlanta
212939,212939,MITCHELL ST @ NORTHSIDE DR,-84403127,33753803,Sign on Post,3,Atlanta
212941,212941,MONTREAL RD @ MONTREAL CIR S,-84256932,33826926,Sign on Post,125,DeKalb
212945,212945,MAIN ST @ JOHN CALVIN AVE,-84448169,33658178,Sign on Post,93,Fulton
212947,212947,CENTRE PKWY @ 3000,-84511124,33651479,Simme Seat,84,Fulton
212948,212948,MAIN ST @ JOHN WESLEY AVE,-84449733,33651632,Sign on Post,93;172,Fulton
212949,212949,MAIN ST @ HARVARD AVE,-84449334,33653737,Simme Seat,93;172,Fulton
