X,Y,OBJECTID,SignID,StopID,StopAbbr,StopName,OnSt,AtSt,Lines,Routes,StopPos,PrefTrans,Bench,Shelter,Transfer,ADA,PubWay,CountyCode,Juris,GPS_Lon,GPS_Lat,CountyName
-90.368995,38.7644010000001,4544,269,14653,MCLIEB,MCDONNELL @ LINDBERGH EB,JAMES S MCDONNELL BLVD,N LINDBERGH BLVD,76,3076,FS,NO,NO,NO,YES,NO,YES,29189,HAZELWOOD,-90.368995,38.764401,St. Louis County
-90.3347899999999,38.746905,4545,269,14654,NHMDNB,NORTH HANLEY @ MADISON NB,N HANLEY RD,MADISON AVE,"61, 76, 77","3061, 3076, 3077",FS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.33479,38.746905,St. Louis County
-90.3453929999999,38.790761,4546,269,14657,LIMSNB,LINDBERGH @ MANRESA NB,N LINDBERGH BLVD,MANRESA LN,77,3077,FS,NO,YES,YES,NO,YES,YES,29189,FLORISSANT,-90.345393,38.790761,St. Louis County
-90.3396069999999,38.797351,4547,269,14658,CHLINB,CHARBONIER @ LINDBERGH NB,CHARBONIER RD,N LINDBERGH BLVD,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.339607,38.797351,St. Louis County
-90.345449,38.8008060000001,4548,269,14659,CHRONB,CHARBONIER @ ROANOKE NB,CHARBONIER RD,ROANOKE PL,71,3071,NS,NO,NO,NO,NO,YES,YES,29189,FLORISSANT,-90.345449,38.800806,St. Louis County
-90.352832,38.8052510000001,4549,269,14661,CHPANB,CHARBONIER @ PAUL NB,CHARBONIER RD,PAUL AVE,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.352832,38.805251,St. Louis County
-90.3549649999999,38.8065780000001,4550,269,14662,CHLSNB,CHARBONIER @ LAWSON SCHOOL NB,CHARBONIER RD,LAWSON SCHOOL,71,3071,NS,NO,NO,NO,NO,NO,NO,29189,FLORISSANT,-90.354965,38.806578,St. Louis County
-90.339931,38.6488450000001,4551,269,14672,MECRNB,MERAMEC @ CARONDELET NB,S MERAMEC AVE,CARONDELET AVE,"33, 47, 97","3033, 3047, 3097",NS,NO,NO,NO,NO,YES,YES,29189,CLAYTON,-90.339931,38.648845,St. Louis County
-90.338447,38.648351,4552,269,14674,CECASB,CENTRAL @ CARONDELET SB,S CENTRAL AVE,CARONDELET AVE,"33, 47, 97","3033, 3047, 3097",FS,NO,NO,NO,NO,YES,YES,29189,CLAYTON,-90.338447,38.648351,St. Louis County
-90.438609,38.6961620000001,4553,269,14676,CN20SB,2063 CONGRESSIONAL SB,CONGRESSIONAL DR,2063 CONGRESSIONAL DR,94,3094,MB,NO,NO,NO,NO,NO,NO,29189,SAINT LOUIS COUNTY,-90.438609,38.696162,St. Louis County
-90.4393449999999,38.6939850000001,4554,269,14678,BM11WB,11923 BORMAN WB,BORMAN DR,11923 BORMAN DR,94,3094,NS,NO,NO,NO,NO,NO,NO,29189,SAINT LOUIS COUNTY,-90.439345,38.693985,St. Louis County
-90.442584,38.6957540000001,4555,269,14680,CR20SB,CRAIG @ LACKLAND SB,CRAIG RD,LACKLAND RD,98,3098,FS,NO,NO,NO,NO,NO,NO,29189,ST LOUIS COUNTY,-90.442584,38.695754,St. Louis County
-90.4424069999999,38.6958230000001,4556,269,14681,CRLANB,CRAIG @ LACKLAND NB,CRAIG RD,LACKLAND RD,"94, 98","3094, 3098",NS,NO,NO,NO,NO,YES,YES,29189,SAINT LOUIS COUNTY,-90.442407,38.695823,St. Louis County
-90.4409659999999,38.7144700000001,4557,269,14684,DOWPEB,DORSETT @ WELDON PARKWAY EB,DORSETT RD,WELDON PKWY,33,3033,FS,NO,NO,NO,NO,NO,YES,29189,MARYLAND HEIGHTS,-90.440966,38.71447,St. Louis County
-90.44199,38.705815,4558,269,14689,WE44NB,44 WELDON PARKWAY NB,WELDON PKWY,44 WELDON PKWY,33,3033,MB,NO,NO,NO,NO,NO,YES,29189,MARYLAND HEIGHTS,-90.44199,38.705815,St. Louis County
-90.44139,38.710314,4559,269,14690,WEKINB,WELDON PARKWAY @ KIMLER NB,WELDON PKWY,KIMLER DR,33,3033,NS,NO,NO,NO,NO,NO,NO,29189,MARYLAND HEIGHTS,-90.44139,38.710314,St. Louis County
-90.441513,38.712522,4560,269,14692,WE14NB,148 WELDON PARKWAY NB,WELDON PKWY,148 WELDON PKWY,33,3033,FS,NO,NO,NO,YES,NO,YES,29189,MARYLAND HEIGHTS,-90.441513,38.712522,St. Louis County
-90.455519,38.710566,4561,269,14693,MCDBSB,MCKELVEY @ DAWN BETH SB,MCKELVEY RD,DAWN BETH DR,98,3098,FS,NO,NO,NO,NO,YES,YES,29189,MARYLAND HEIGHTS,-90.455519,38.710566,St. Louis County
-90.456668,38.703109,4562,269,14694,MRMCEB,MARINE @ MCKELVEY EB,MARINE AVE,MCKELVEY RD,98,3098,FS,NO,YES,NO,NO,YES,YES,29189,MARYLAND HEIGHTS,-90.456668,38.703109,St. Louis County
-90.4538709999999,38.7031450000001,4563,269,14695,MRWHEB,MARINE @ WHISPER HOLLOW EB,MARINE AVE,WHISPER HOLLOW DR,98,3098,FS,NO,YES,NO,NO,YES,YES,29189,MARYLAND HEIGHTS,-90.453871,38.703145,St. Louis County
-90.28295,38.79373,4564,269,14701,PAWEEB,PARKER @ WEATHERSTONE EB,PARKER RD,WEATHERSTONE DR,78,3078,NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.28295,38.79373,St. Louis County
-90.279284,38.793685,4565,269,14702,PAROEB,PARKER @ ROYAL OAK EB,PARKER RD,ROYAL OAK DR,78,3078,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.279284,38.793685,St. Louis County
-90.270118,38.7933630000001,4566,269,14703,PAWLEB,PARKER @ WHISPER LAKE EB,PARKER RD,WHISPER LAKE DR,78,3078,FS,NO,NO,NO,NO,YES,NO,29189,FLORISSANT,-90.270118,38.793363,St. Louis County
-90.26991,38.793434,4567,269,14704,PAWLWB,PARKER @ WHISPER LAKE WB,PARKER RD,WHISPER LAKE DR,78,3078,NS,NO,NO,NO,NO,NO,NO,29189,BLACK JACK,-90.26991,38.793434,St. Louis County
-90.28128,38.7937640000001,4568,269,14705,PATMWB,PARKER @ TAMZINE WB,PARKER RD,TAMZINE CT,78,3078,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.28128,38.793764,St. Louis County
-90.286467,38.7938150000001,4569,269,14706,PAREWB,PARKER @ RENEE WB,PARKER RD,RENEE DR,78,3078,NS,NO,NO,NO,NO,NO,NO,29189,ST LOUIS COUNTY,-90.286467,38.793815,St. Louis County
-90.281128,38.7781170000001,4570,269,14707,WFSESB,WEST FLORISSANT @ SEVEN HILLS SB,W FLORISSANT AVE,SEVEN HILLS DR,77,3077,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.281128,38.778117,St. Louis County
-90.280961,38.7782770000001,4571,269,14708,WFSENB,WEST FLORISSANT @ SEVEN HILLS NB,W FLORISSANT AVE,SEVEN HILLS DR,77,3077,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.280961,38.778277,St. Louis County
-90.227763,38.7953690000001,4572,269,14711,POPGEB,PARKER @ POGGEMOELLER EB,PARKER RD,POGGEMOELLER RD,78,3078,FS,NO,NO,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.227763,38.795369,St. Louis County
-90.2286769999999,38.730168,4573,269,14713,JEBFWB,JENNINGS STATION ROAD @ BELLEFONTAINE WB,JENNINGS STATION RD,BELLEFONTAINE RD,16,3016,FS,NO,NO,NO,NO,NO,YES,29189,BELLEFONTAINE NEIGHBORS,-90.228677,38.730168,St. Louis County
-90.239031,38.729184,4574,269,14716,JEDUEB,JENNINGS STATION ROAD @ DUENKE EB,JENNINGS STATION RD,DUENKE DR,16,3016,NS,NO,NO,NO,NO,NO,YES,29189,BELLEFONTAINE NEIGHBORS,-90.239031,38.729184,St. Louis County
-90.232516,38.730689,4575,269,14717,JEHOEB,JENNINGS STATION ROAD @ HOPEDALE EB,JENNINGS STATION RD,HOPEDALE DR,16,3016,NS,NO,NO,NO,NO,NO,YES,29189,BELLEFONTAINE NEIGHBORS,-90.232516,38.730689,St. Louis County
-90.228098,38.7955020000001,4576,269,14720,PAPGWB,PARKER @ POGGEMOELLER WB,PARKER RD,POGGEMOELLER RD,78,3078,FS,NO,NO,NO,YES,NO,NO,29189,ST LOUIS COUNTY,-90.228098,38.795502,St. Louis County
-90.333717,38.749983,4577,269,14723,AIGAEB,AIRPORT @ GARFIELD EB,AIRPORT RD,GARFIELD AVE,61,3061,NS,NO,NO,NO,NO,NO,NO,29189,BERKELEY,-90.333717,38.749983,St. Louis County
-90.265115,38.778312,4578,269,14729,HFRESB,OLD HALLS FERRY @ REDMAN SB,OLD HALLS FERRY RD,REDMAN RD,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.265115,38.778312,St. Louis County
-90.265073,38.7744070000001,4579,269,14730,NERDWB,NETHERTON @ ROTTINGDEAN WB,NETHERTON DR,ROTTINGDEAN DR,71,3071,FS,NO,NO,NO,NO,NO,NO,29189,ST LOUIS COUNTY,-90.265073,38.774407,St. Louis County
-90.246875,38.696381,4580,269,14734,THDASB,THEKLA @ DAVISON SB,THEKLA AVE,DAVISON AVE,41,3041,NS,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.246875,38.696381,St. Louis
-90.212954,38.6651840000001,4581,269,14735,LEGNEB,LEE AVE @ N GRAND BLVD EB,LEE AVE,N GRAND BLVD,41,3041,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.212954,38.665184,St. Louis
-90.203793,38.648625,4582,269,14738,20BESB,20TH STREET @ BENTON SB,N 20TH ST,N BENTON ST,41,3041,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.203793,38.648625,St. Louis
-90.20512,38.6437460000001,4583,269,14739,20CANB,20TH STREET @ CASS NB,N 20TH ST,N CASS AVE,41,3041,FS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.20512,38.643746,St. Louis
-90.203837,38.6483000000001,4584,269,14740,20BENB,20TH STREET @ BENTON NB,N 20TH ST,N BENTON ST,41,3041,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.203837,38.6483,St. Louis
-90.2479739999999,38.6933300000001,4585,269,14741,EMTHNB,EMERSON @ THEODORE NB,EMERSON AVE,THEODORE AVE,41,3041,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.247974,38.69333,St. Louis
-90.2457009999999,38.695098,4586,269,14742,THEMNB,THEKLA @ EMERSON NB,THEKLA AVE,EMERSON AVE,41,3041,FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.245701,38.695098,St. Louis
-90.24686,38.6965000000001,4587,269,14743,THDANB,THEKLA @ DAVISON NB,THEKLA AVE,DAVISON AVE,41,3041,FS,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.24686,38.6965,St. Louis
-90.247871,38.6975850000001,4588,269,14744,THGENB,THEKLA @ GENEVIEVE NB,THEKLA AVE,GENEVIEVE AVE,41,3041,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.247871,38.697585,St. Louis
-90.408584,38.7125770000001,4589,269,14745,LIADSB,LINDBERGH @ BONANZA SB,LINDBERGH BLVD,BONANZA DR,49,3049,NS,NO,NO,NO,NO,NO,YES,29189,ST ANN,-90.408584,38.712577,St. Louis County
-90.379621,38.5289960000001,4590,269,14746,LISPSB,LINDBERGH @ SAPPINGTON SB,S LINDBERGH BLVD,SAPPINGTON RD,49,3049,FS,NO,NO,NO,NO,NO,YES,29189,SAINT LOUIS COUNTY,-90.379621,38.528996,St. Louis County
-90.329284,38.5078080000001,4591,269,14747,LICDEB,LINDBERGH @ SOUTH COUNTY CENTER WAY EB,S LINDBERGH BLVD,S COUNTY CENTER WAY,49,3049,NS,NO,NO,NO,NO,YES,YES,29189,SAINT LOUIS COUNTY,-90.329284,38.507808,St. Louis County
-90.3283529999999,38.5074750000001,4592,269,14748,LICDWB,LINDBERGH @ CORDES WB,S LINDBERGH BLVD,CORDES DR,49,3049,NS,NO,NO,NO,NO,YES,YES,29189,SAINT LOUIS COUNTY,-90.328353,38.507475,St. Louis County
-90.330755,38.5088910000001,4593,269,14749,LBUNWB,LINDBERGH @ UNION WB,S LINDBERGH BLVD,UNION RD,49,3049,NS,NO,NO,NO,NO,NO,NO,29189,SAINT LOUIS COUNTY,-90.330755,38.508891,St. Louis County
-90.332164,38.6133780000001,4594,269,14766,MAMPEB,MANCHESTER @ MAPLEWOOD METROLINK EB,MANCHESTER RD,MAPLEWOOD METROLINK,31,3031,MB,NO,NO,NO,YES,YES,YES,29189,MAPLEWOOD,-90.332164,38.613378,St. Louis County
-90.319249,38.592769,4595,269,14769,SHRBLP,SHREWSBURY-LANSDOWNE I-44 TRANSIT CENTER,SHREWSBURY - LANSDOWNE I-44 TRANSIT CENTER,,"9, 11, 16, 21, 30","3009, 3011, 3016, 3021, 3030",,YES,YES,YES,YES,YES,YES,29189,ST LOUIS CITY,-90.319249,38.592769,St. Louis County
-90.435775,38.762441,4596,269,14774,RRCCEB,12742 ST. CHARLES ROCK ROAD EB,MO-115,12742 ST. CHARLES ROCK ROAD,100,3100,MB,NO,NO,NO,NO,YES,YES,29189,BRIDGETON,-90.435775,38.762441,St. Louis County
-90.284166,38.575001,4597,269,14777,KHLISB,KINGSHIGHWAY @ LISSETTE SB,S KINGSHIGHWAY BLVD,LISETTE AVE,95,3095,FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.284166,38.575001,St. Louis
-90.284235,38.572252,4598,269,14778,KISCSB,KINGSHIGHWAY @ SCHOLLMEYER SB,S KINGSHIGHWAY BLVD,SCHOLLMEYER AVE,95,3095,FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.284235,38.572252,St. Louis
-90.337775,38.627571,4599,269,14779,BTWDLP,BRENTWOOD I-64 TRANSIT CENTER,BRENTWOOD I-64 TRANSIT CENTER,,2,3002,,YES,NO,NO,YES,YES,YES,29189,BRENTWOOD,-90.337775,38.627571,St. Louis County
-90.2869719999999,38.709122,4600,269,14785,LUGRNB,LUCAS-HUNT @ GROVELAND NB,LUCAS AND HUNT RD,GROVELAND DR,64,3064,FS,NO,NO,NO,NO,YES,YES,29189,PASADENA HILLS,-90.286972,38.709122,St. Louis County
-90.295219,38.68109,4601,269,14786,LURRNB,LUCAS-HUNT @ ROCK ROAD NB,LUCAS AND HUNT RD,ST CHARLES ROCK RD,64,3064,FS,NO,NO,NO,NO,NO,NO,29189,WELLSTON,-90.295219,38.68109,St. Louis County
-90.29479,38.683119,4602,269,14787,LHNHSB,LUCAS-HUNT @ NORMANDY HIGH SCHOOL SB,LUCAS AND HUNT RD,NORMANDY HIGH SCHOOL,64,3064,MB,NO,NO,NO,NO,NO,YES,29189,WELLSTON,-90.29479,38.683119,St. Louis County
-90.29473,38.6828620000001,4603,269,14788,LHNHNB,LUCAS-HUNT @ NORMANDY HIGH SCHOOL NB,LUCAS AND HUNT RD,NORMANDY HIGH SCHOOL,64,3064,MB,NO,NO,NO,NO,NO,NO,29189,WELLSTON,-90.29473,38.682862,St. Louis County
-90.296444,38.6932600000001,4604,269,14789,LULISB,LUCAS-HUNT @ LINCOLN SB,LUCAS AND HUNT RD,LINCOLN AVE,64,3064,FS,NO,NO,NO,NO,YES,NO,29189,NORMANDY,-90.296444,38.69326,St. Louis County
-90.295307,38.6979480000001,4605,269,14790,LUEDSB,LUCAS-HUNT @ EDISON SB,LUCAS AND HUNT RD,EDISON AVE,64,3064,FS,NO,NO,NO,NO,NO,NO,29189,VELDA CITY,-90.295307,38.697948,St. Louis County
-90.292022,38.7025350000001,4606,269,14791,LUPASB,LUCAS-HUNT @ PASADENA SB,LUCAS AND HUNT RD,PASADENA BLVD,64,3064,FS,NO,YES,YES,NO,YES,YES,29189,NORTHWOODS,-90.292022,38.702535,St. Louis County
-90.2601559999999,38.6360910000001,4607,269,14792,CWTCTR,CENTRAL WEST END TRANSIT CENTER,CENTRAL WEST END TRANSIT CENTER,,"1, 8, 10, 13, 59, 95","3001, 3008, 3010, 3013, 3059, 3095",,YES,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.260156,38.636091,St. Louis
-90.204045,38.619337,4608,269,14804,CT14WB,CHOUTEAU @ 14TH STREET WB,CHOUTEAU AVE,S 14TH ST,"10, 30","3010, 3030",NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.204045,38.619337,St. Louis
-90.20413,38.620216,4609,269,14805,14PANB,14TH STREET @ PAPIN NB,S 14TH ST,PAPIN ST,"10, 30, 31","3010, 3030, 3031",NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.20413,38.620216,St. Louis
-90.203963,38.6191450000001,4610,269,14807,CT14EB,CHOUTEAU @ 14TH STREET EB,CHOUTEAU AVE,S 14TH ST,"10, 30, 73","3010, 3030, 3073",FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.203963,38.619145,St. Louis
-90.308863,38.6469480000001,4611,269,14818,MCTRLP,MALLINCKRODT CENTER,MALLINCKRODT CENTER TRANSIT CENTER,,"1, 2, 5","3001, 3002, 3005",MB,YES,NO,NO,YES,YES,YES,29189,UNIVERSITY CITY,-90.308863,38.646948,St. Louis County
-90.199469,38.6326060000001,4612,269,14823,14WANB,14TH STREET @ WASHINGTON NB,N 14TH ST,WASHINGTON AVE,"41, 74","3041, 3074",FS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS,-90.199469,38.632606,St. Louis
-90.198099,38.6343610000001,4613,269,14824,14MLNB,14TH STREET @ DR ML KING NB,N 14TH ST,N DR MARTIN LUTHER KING DR,"41, 74","3041, 3074",NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.198099,38.634361,St. Louis
-90.198187,38.634505,4614,269,14825,14MLSB,14TH STREET @ DR ML KING SB,N 14TH ST,N DR MARTIN LUTHER KING DR,"41, 74","3041, 3074",FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.198187,38.634505,St. Louis
-90.6290749999999,38.668641,4615,269,14842,CFSPEB,CHESTERFIELD AIRPORT @ SPIRIT EB,CHESTERFIELD AIRPORT RD,SPIRIT DR,58,3058,NS,NO,NO,NO,NO,YES,YES,29189,CHESTERFIELD,-90.629075,38.668641,St. Louis County
-90.6453539999999,38.6702480000001,4616,269,14844,CASSEB,CHESTRFD AIRPORT @ SPIRIT OF ST LOUIS EB,CHESTERFIELD AIRPORT RD,SPIRIT OF ST LOUIS BLVD,58,3058,FS,NO,NO,NO,NO,NO,NO,29189,CHESTERFIELD,-90.645354,38.670248,St. Louis County
-90.621478,38.6681850000001,4617,269,14850,CICAEB,CHESTERFIELD AIRPORT @ CHESTERFIELD INDUSTRIAL EB,CHESTERFIELD AIRPORT RD,CHESTERFIELD INDUSTRIAL BLVD N,58,3058,FS,NO,NO,NO,NO,NO,NO,29189,CHESTERFIELD,-90.621478,38.668185,St. Louis County
-90.611968,38.6682210000001,4618,269,14853,CAVCEB,CHESTERFIELD AIRPORT @ VALLEY CENTER EB,CHESTERFIELD AIRPORT RD,VALLEY CENTER DR,58,3058,FS,NO,NO,NO,NO,NO,YES,29189,CHESTERFIELD,-90.611968,38.668221,St. Louis County
-90.60185,38.668279,4619,269,14854,CACWEB,CHESTERFIELD AIRPORT @ RHL EB,CHESTERFIELD AIRPORT RD,RHL DR,58,3058,FS,NO,YES,YES,NO,YES,YES,29189,CHESTERFIELD,-90.60185,38.668279,St. Louis County
-90.598534,38.668306,4620,269,14855,CABXEB,CHESTERFIELD AIRPORT @ BOONES CROSSING EB,CHESTERFIELD AIRPORT RD,BOONES CROSSING ST,58,3058,FS,NO,YES,YES,NO,YES,YES,29189,CHESTERFIELD,-90.598534,38.668306,St. Louis County
-90.591638,38.668368,4621,269,14856,CACMEB,CHESTERFIELD AIRPORT @ CHESTERFIELD COMMONS EB,CHESTERFIELD AIRPORT RD,CHESTERFIELD COMMONS DR,58,3058,NS,NO,YES,YES,NO,YES,YES,29189,CHESTERFIELD,-90.591638,38.668368,St. Louis County
-90.585813,38.6684050000001,4622,269,14857,CACEEB,CHESTERFIELD AIRPORT @ CHESTERFIELD COMMONS EAST EB,CHESTERFIELD AIRPORT RD,CHESTRFD CMN E,58,3058,FS,NO,NO,NO,NO,NO,YES,29189,CHESTERFIELD,-90.585813,38.668405,St. Louis County
-90.580855,38.6683570000001,4623,269,14858,CABAEB,16824 CHESTERFIELD AIRPORT EB,CHESTERFIELD AIRPORT RD,16824 CHESTRFD AIRPRT RD,58,3058,MB,NO,NO,NO,NO,NO,YES,29189,CHESTERFIELD,-90.580855,38.668357,St. Louis County
-90.251648,38.704638,4624,269,14866,RIEMSB,RIVERVIEW @ EMMA SB,RIVERVIEW BLVD,EMMA AVE,41,3041,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.251648,38.704638,St. Louis
-90.2924179999999,38.6073010000001,4625,269,14868,ARWAEB,ARSENAL @ WATSON EB,ARSENAL ST,WATSON RD,30,3030,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.292418,38.607301,St. Louis
-90.018726,38.536369,4626,269,14874,WE40WB,MAIN @ 40TH STREET WB,W MAIN ST,N 40TH ST,1_IL,3501,NS,NO,NO,NO,NO,NO,YES,17163,BELLEVILLE,-90.018726,38.536369,St. Clair
-90.1420689999999,38.6215580000001,4627,269,14875,ST15WB,STATE @ 15TH STREET WB,STATE ST,N 15TH ST,1_IL,3501,FS,NO,NO,NO,NO,NO,NO,17163,EAST ST LOUIS,-90.142069,38.621558,St. Clair
-90.0522569999999,38.587742,4628,269,14876,LESYWB,LEBANON @ WOODCREST WB,N LEBANON RD W,S WOODCREST DR W,1_IL,3501,FS,NO,NO,NO,NO,NO,NO,17163,BELLEVILLE,-90.052257,38.587742,St. Clair
-90.046299,38.560297,4629,269,14877,WM75SB,MAIN @ 75TH STREET SB,W MAIN ST W,S 75TH ST W,1_IL,3501,FS,NO,NO,NO,NO,NO,YES,17163,BELLEVILLE,-90.046299,38.560297,St. Clair
-90.169495,38.589414,4630,269,14880,NIFSNB,NICKELL @ FALLING SPRING NB,NICKELL AVE,FALLING SPRINGS RD,2_IL,3502,FS,NO,NO,NO,NO,,,17163,SAUGET,-90.169495,38.589414,St. Clair
-90.169506,38.5893390000001,4631,269,14881,NIFSSB,NICKELL @ FALLING SPRINGS SB,NICKELL AVE,FALLING SPRINGS RD,2_IL,3502,NS,NO,NO,NO,NO,,,17163,SAUGET,-90.169506,38.589339,St. Clair
-90.1494979999999,38.550172,4632,269,14883,CADAEB,CAMP JACKSON @ DORIS EB,CAMP JACKSON RD,DORIS AVE,2_IL,3502,NS,NO,NO,NO,NO,,,17163,CAHOKIA,-90.149498,38.550172,St. Clair
-90.156666,38.6206490000001,4633,269,14884,BW10EB,BROADWAY @ 10TH STREET EB,E BROADWAY,S 10TH ST,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.156666,38.620649,St. Clair
-90.159707,38.618121,4634,269,14885,10COSB,10TH STREET @ CONVERSE SB,S 10TH ST,CONVERSE AVE,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.159707,38.618121,St. Clair
-90.1515459999999,38.605285,4635,269,14886,19PISB,19TH STREET @ PIGOTT SB,S 19TH ST,PIGGOTT AVE,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.151546,38.605285,St. Clair
-90.15266,38.6044860000001,4636,269,14887,19TUSB,19TH STREET @ TUDOR SB,S 19TH ST,TUDOR AVE,4_IL,3504,FS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.15266,38.604486,St. Clair
-90.159408,38.6079790000001,4637,269,14888,BM15WB,BOISEMENUE @ 15TH STREET WB,BOISMENUE AVE,S 15TH ST,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.159408,38.607979,St. Clair
-90.150109,38.6062590000001,4638,269,14889,19MANB,19TH STREET @ MARKET NB,S 19TH ST,MARKET ST,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.150109,38.606259,St. Clair
-90.159531,38.6181330000001,4639,269,14890,10CONB,10TH STREET @ CONVERSE NB,S 10TH ST,CONVERSE AVE,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.159531,38.618133,St. Clair
-90.157298,38.619767,4640,269,14891,10WANB,10TH STREET @ WALNUT NB,S 10TH ST,WALNUT AVE,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.157298,38.619767,St. Clair
-90.1565009999999,38.6203550000001,4641,269,14892,10BWNB,10TH STREET @ BROADWAY NB,S 10TH ST,E BROADWAY,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.156501,38.620355,St. Clair
-90.140823,38.6147750000001,4642,269,14893,18CVNB,18TH STREET @ CLEVELAND NB,N 18TH ST,CLEVELAND AVE,5_IL,3505,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.140823,38.614775,St. Clair
-90.140072,38.615303,4643,269,14894,18MLNB,18TH STREET @ MARTIN LUTHER KING NB,N 18TH ST,MARTIN LUTHER KING DR,5_IL,3505,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.140072,38.615303,St. Clair
-90.042162,38.5844260000001,4644,269,14899,LEDUEB,LEBANON @ DUTCH HOLLOW EB,LEBANON RD,DUTCH HOLLOW RD,1_IL,3501,NS,NO,NO,NO,NO,YES,YES,17163,BELLEVILLE,-90.042162,38.584426,St. Clair
-90.106835,38.608008,4645,269,14900,ST46WB,STATE @ 46TH STREET WB,N STATE ST,N 46TH ST,1_IL,3501,FS,NO,YES,YES,NO,YES,YES,17163,EAST ST LOUIS,-90.106835,38.608008,St. Clair
-90.1070799999999,38.6079570000001,4646,269,14901,ST46EB,STATE @ 46TH STREET EB,STATE ST,N 46TH ST,1_IL,3501,NS,NO,NO,NO,NO,YES,YES,17163,EAST ST LOUIS,-90.10708,38.607957,St. Clair
-90.041842,38.5846030000001,4647,269,14902,LEDHWB,LEBANON @ DUTCH HOLLOW WB,LEBANON RD,DUTCH HOLLOW RD,1_IL,3501,NS,NO,NO,NO,NO,NO,NO,17163,BELLEVILLE,-90.041842,38.584603,St. Clair
-90.168753,38.5652460000001,4648,269,14903,MIRANB,MILDRED @ RANGE NB,MILDRED AVE,RANGE LN,2_IL,3502,FS,NO,NO,NO,NO,,,17163,CAHOKIA,-90.168753,38.565246,St. Clair
-90.237095,38.7846730000001,4649,269,14904,REBEWB,REDMAN @ LAS LADERA WB,REDMAN AVE,LAS LADERA DR,71,3071,NS,NO,NO,NO,NO,NO,NO,29189,ST LOUIS COUNTY,-90.237095,38.784673,St. Louis County
-90.237374,38.784481,4650,269,14905,REBEEB,REDMAN @ LAS LADERA EB,REDMAN AVE,LAS LADERA DR,71,3071,FS,NO,NO,NO,NO,NO,NO,29189,ST LOUIS COUNTY,-90.237374,38.784481,St. Louis County
-90.157113,38.6199970000001,4651,269,14906,10WASB,10TH STREET @ WALNUT SB,S 10TH ST,WALNUT AVE,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.157113,38.619997,St. Clair
-90.1499669999999,38.6064450000001,4652,269,14907,19MASB,19TH STREET @ MARKET SB,S 19TH ST,MARKET ST,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.149967,38.606445,St. Clair
