Stop ID,Stop Name,Location
1090020,ON 9TH AT JACKSON WESTBOUND,"(39.102002, -94.533002)"
2360035,AT MAPLE WOODS COMMUNITY COLLEGE EB,"(39.246828, -94.548641)"
D9911,D9911,"(39.049487, -94.441834)"
1030016,ON FUNSTON AT FIBERGLASS EASTBOUND,"(39.142913, -94.617038)"
3000042,ON WOODLAND AT 8TH WESTBOUND,"(39.103866, -94.56048)"
25071,ON TROOST AT 7648 TROOST SOUTHBOUND NEARSIDE,"(38.988064, -94.575902)"
1830009,ON GUDGELL AT HUB DR WB,"(39.072178, -94.379844)"
1320095,ON RANDOLPH AT 46TH ST SB,"(39.177454, -94.493761)"
390059,ON 39TH AT HOLMES WESTBOUND,"(39.056304, -94.57664)"
24316,ON PRAIRIEVIEW AT 77TH TERR NORTHBOUND,"(39.235308, -94.658722)"
1131541,ON GEORGIA AT 107TH ST EB,"(39.135824, -94.827385)"
6601553,ON COLLEGE BLVD AT NIEMAN WB,"(38.927586, -94.714718)"
475184,ON 75TH BETWEEN KING AND FLINT WESTBOUND,"(38.992905, -94.718522)"
1210702,ON CLAY EDWARDS AT NORTH KANSAS CITY HOSPITAL,"(39.150915, -94.550198)"
7100064,ON PROSPECT AT 25TH NORTHBOUND,"(39.080639, -94.55226)"
1031512,ON SUNSHINE AT HARVESTER WB,"(39.146649, -94.624324)"
17103,ON PROSPECT AT 80TH SB,"(38.981855, -94.557792)"
1070032,ON 7TH BETWEEN ARMSTRONG & ANN SOUTHBOUND,"(39.114176, -94.626867)"
7100014,ON PROSPECT AT 73RD NORTHBOUND,"(38.994329, -94.557053)"
18183,ON E 67TH AT 4215 E 67TH STREET WESTBOUND MIDBLOCK,"(39.004394, -94.535623)"
2800116,ON 40 HWY AT 36TH TERR WB,"(39.056064, -94.462665)"
5751544,ON QUIVIRA AT 81ST SB,"(38.982274, -94.72379)"
1232505,COURTESY STOP ON WHEELING AT PARK TOWER NB,"(39.084696, -94.512121)"
1031531,ON W 9TH AT HICKORY/FORESTER EASTBOUND FARSIDE,"(39.103969, -94.601418)"
2800347,ON BLUE RIDGE BLVD AT 87TH ST SOUTHBOUND FARSIDE,"(38.965908, -94.49989)"
3100049,ON 35TH AT KENSINGTON WESTBOUND,"(39.062029, -94.532336)"
6438,ON PARVIN AT PRATHER WB,"(39.167696, -94.553361)"
390038,ON 39TH AT MYRTLE WESTBOUND,"(39.054988, -94.53725)"
7100037,ON PROSPECT AT 52ND NORTHBOUND,"(39.031842, -94.554794)"
1420303,ON N OAK AT 50TH NORTHBOUND,"(39.18404, -94.576558)"
95168,ON 95TH AT METCALF WESTBOUND FARSIDE,"(38.956806, -94.668507)"
5400044,ON PASEO AT BROOKWOOD NORTHBOUND,"(39.033961, -94.566982)"
5600163,ON WORNALL AT 77TH NORTHBOUND NEARSIDE,"(38.988617, -94.594295)"
29196,ON HARRY S TRUMAN AT 15TH ST WESTBOUND FARSIDE,"(38.897467, -94.527194)"
402181,ON W 75TH AT 11200 W 75TH STREET WESTBOUND FARSIDE,"(38.992969, -94.716255)"
2840083,ON NOLAND AT 32ND NORTHBOUND,"(39.063963, -94.414475)"
4700021,ON BLUE PKWY AT 6300 BLUE PKWY WESTBOUND,"(39.032182, -94.512655)"
1831521,ON 37TH TERR AT AMC THEATRES EASTBOUND,"(39.050843, -94.353799)"
1750017,ON CLEVELAND AT 75TH SOUTHBOUND,"(38.99034, -94.543316)"
5400152,ON PASEO AT 61ST SOUTHBOUND,"(39.016574, -94.570409)"
4705,ON EASTWOOD TFWY AT BLUE PKWY SOUTHWESTBOUND,"(39.02957, -94.508835)"
2800274,ON 51ST AT NORWOOD WESTBOUND,"(39.029519, -94.443232)"
951620,ON 95TH AT CONNELL DR EASTBOUND,"(38.956495, -94.698758)"
1011308,ON HOEL PKWY AT STATE AVE NB,"(39.116468, -94.652205)"
5600179,ON BROOKSIDE AT 62ND NB,"(39.015848, -94.590632)"
3100066,ON 31ST AT TROOST EASTBOUND,"(39.070443, -94.57144)"
2400075,ON CHARLOTTE AT ADMIRAL SOUTHBOUND,"(39.105348, -94.57373)"
26002,ON CHARLOTTE AT 18TH SB,"(39.091171, -94.574429)"
6601517,ON ANTIOCH AT 79TH SB,"(38.98589, -94.686512)"
1200121,ON PENNSYLVANIA AT 11TH SOUTHBOUND,"(39.101182, -94.591196)"
2401110,ON 23RD AT TRAILRIDGE EASTBOUND,"(39.078143, -94.388439)"
11606,ON PARALLEL PKWY  AT 56TH ST WB,"(39.128624, -94.709728)"
2911519,ON US 24 HWY AT N DAKOTA DR EB,"(39.119998, -94.372488)"
1211215,ON JACKSON AT 39TH ST SB,"(39.054975, -94.535249)"
951630,ON 95TH AT DELMAR ST EASTBOUND,"(38.956769, -94.63491)"
1070045,ON 7TH AT MIAMI SOUTHBOUND,"(39.082494, -94.625893)"
1010118,ON MINNESOTA AT 10TH EASTBOUND,"(39.115483, -94.634994)"
13701,ON N PROSPECT AT 72ND SOUTHBOUND FARSIDE,"(39.223332, -94.548537)"
123002,ON SW BLVD AT 29TH ST SB,"(39.07567, -94.602949)"
5751528,ON QUIVIRA AT 101ST SB,"(38.946189, -94.723718)"
1550093,ON SWOPE PKWY AT 5630 SWOPE PKWY SOUTHBOUND,"(39.024097, -94.541695)"
1040109,ON 10TH AT ANN NORTHBOUND,"(39.113526, -94.635042)"
2700036,ON 27TH AT INDIANA WESTBOUND,"(39.076811, -94.543102)"
6611526,ON S STRANG LINE ROAD AT W 119TH PLAZA SOUTHBOUND,"(38.911058, -94.767193)"
2910009,ON SPRING AT FARMER SOUTHBOUND,"(39.095841, -94.419815)"
2850048,ON PLEASANT AT KANSAS SOUTHBOUND,"(39.091267, -94.42137)"
271601,ON SW BLVD BETWEEN MADISON AND SUMMIT EASTBOUND,"(39.084291, -94.594427)"
2700143,ON VAN BRUNT AT 31ST SOUTHBOUND,"(39.068981, -94.52104)"
2841508,ON LIBERTY AT 313 LIBERTY SB,"(39.091675, -94.417138)"
5561546,ON METCALF AT 65TH ST SOUTHBOUND,"(39.011412, -94.667821)"
2400011,ON 23RD ST AT LESLIE EB,"(39.078848, -94.406996)"
2688,ON N OAK AT NE GREENFIELD,"(39.1736, -94.576646)"
2400067,ON INDEPENDENCE  AT WOODLAND WB,"(39.10669, -94.559981)"
6601611,ON ANTIOCH AT 93RD NORTHBOUND,"(38.960212, -94.686253)"
8096,ON 51ST ST AT GRAND EB,"(39.034776, -94.585153)"
1042700,ON STRONG AT 29TH WESTBOUND,"(39.075185, -94.662397)"
2930011,ON COLLEGE AT 130 COLLEGE WESTBOUND,"(39.097543, -94.414756)"
5751582,ON 75TH AT JUNIPER WB FS,"(38.993219, -94.643936)"
2800088,ON STERLING AT 47TH TERRACE SOUTHBOUND,"(39.035914, -94.44817)"
2490005,ON 95TH ST AT NALL WESTBOUND NEARSIDE,"(38.956878, -94.648813)"
1060039,ON QUINDARO AT 12TH WESTBOUND,"(39.136186, -94.640681)"
30106,ON EQUITABLE AT COMMERCE AVE EB,"(39.136999, -94.508217)"
1090090,ON 12TH AT TOPPING EASTBOUND,"(39.097557, -94.514743)"
2400033,ON 24 HWY AT WALLACE WESTBOUND,"(39.107025, -94.483085)"
4700167,ON CLEAVER II BLVD AT OAK EASTBOUND,"(39.041922, -94.582451)"
390177,ON 43RD AT JACKSON EASTBOUND,"(39.047564, -94.535714)"
2921507,ON S STERLING AT 1317 STERLING AVE NB,"(39.092427, -94.445691)"
5461536,ON NIEMAN ROAD AT JOHNSON DRIVE SOUTHBOUND MB,"(39.022548, -94.714644)"
25134,ON BANNISTER AT LYDIA WESTBOUND,"(38.955205, -94.572905)"
2851524,ON US 40 HWY AT CRYSLER WB,"(39.042949, -94.433968)"
5461530,ON NIEMAN ROAD AT 64TH ST SOUTHBOUND,"(39.013222, -94.714616)"
1070085,ON 7TH AT REYNOLDS NORTHBOUND,"(39.104637, -94.626685)"
2800297,ON BLUE RIDGE CUT OFF AT 59TH SOUTHBOUND,"(39.016688, -94.481793)"
3000023,ON ST JOHN AT JACKSON WESTBOUND,"(39.112961, -94.532583)"
1011303,ON MINNESOTA AT 12TH ST WB,"(39.115571, -94.640601)"
2840064,ON SPRING AT COLLEGE NORTHBOUND,"(39.097574, -94.419545)"
25093,ON BANNISTER AT PARKWOOD EASTBOUND,"(38.953788, -94.542208)"
1930012,ON LEES SUMMIT AT 2119 S LEES SUMMIT RD NORTHBOUND,"(39.079815, -94.390511)"
2800060,ON BLUE RIDGE AT 69TH TERRACE NORTHBOUND,"(38.997354, -94.482423)"
4700187,ON BLUE PKWY AT 6201 BLUE PKWY EASTBOUND,"(39.030974, -94.511129)"
390184,ON CLEAVER II BLVD AT CLARY NB,"(39.045989, -94.523917)"
183041,ON 37TH TERR AT 19120 E 37TH TERR WB,"(39.050752, -94.356601)"
270007,ON MAIN AT 27TH STREET NORTHBOUND NEARSIDE,"(39.078115, -94.584661)"
250028,ON TROOST AT 24TH ST SB,"(39.0828, -94.570792)"
1010119,ON MINNESOTA AT 9TH EASTBOUND,"(39.115483, -94.632511)"
1910011,ON LEXINGTON AT UNION WESTBOUND,"(39.092413, -94.424951)"
5561527,ON METCALF AT 75TH ST NORTHBOUND,"(38.992933, -94.667561)"
282532,ON BLUE RIDGE BLVD AT 88TH SOUTHBOUND,"(38.963869, -94.498715)"
1131518,ON LEAVENWORTH RD AT 81ST WB,"(39.143155, -94.766258)"
5600145,ON WORNALL AT BANNISTER NORTHBOUND,"(38.957497, -94.595643)"
1040077,ON STRONG AT 29TH EASTBOUND,"(39.075063, -94.662749)"
519191,ON S MUR-LEN AT INDIAN CREEK PARKWAY SOUTHBOUND FS,"(38.89144, -94.77968)"
1062502,ON 34TH AT ROWLAND NB,"(39.134781, -94.668642)"
2700108,ON 27TH AT CAMPBELL EB,"(39.077766, -94.573533)"
6601516,COURTESY ON W 109TH ST AT FARLEY NB,"(38.930748, -94.698687)"
1011318,ON VILLAGE WEST PKWY AT CABELA DR SB,"(39.118815, -94.818811)"
1562308,ON 103RD AT WATTS MILL EASTBOUND,"(38.941952, -94.606656)"
2400124,ON INDEPENDENCE AVE AT CYPRESS EASTBOUND,"(39.105532, -94.529651)"
116155,KANSAS CITY KANSAS PUBLIC LIBRARY WEST WYANDOTTE,"(39.124653, -94.76855)"
6300058,ON 63RD AT OAK EASTBOUND,"(39.013609, -94.583905)"
712301,ON PROSPECT AT 42ND NORTHBOUND,"(39.049914, -94.55381)"
6601531,ON ANTIOCH ROAD AT SHAWNEE MISSION PKWY SB FS,"(39.013334, -94.686572)"
2,BOARDWALK SQUARE METROCENTER,"(39.251898, -94.656383)"
6300077,ON 63RD AT JACKSON EASTBOUND,"(39.011442, -94.537673)"
101007,ON STATE AVE AT 32ND STREET EB,"(39.116696, -94.665742)"
2800070,ON BLUE RIDGE CUT OFF AT 59TH  NORTHBOUND,"(39.016502, -94.481667)"
5100048,ON WESTPORT AT ROANOKE EASTBOUND,"(39.050698, -94.596768)"
3800115,ON SWIFT AT E 18TH AVE NORTHBOUND,"(39.140143, -94.577236)"
5600067,ON WORNALL AT 82ND SOUTHBOUND,"(38.979368, -94.594927)"
6300033,ON 63RD AT BUSHMAN WESTBOUND,"(39.012999, -94.566135)"
57101,ON 75TH AT MAIN EB,"(38.992097, -94.589652)"
10901,ON WINNER RD AT 10TH ST SOUTHWESTBOUND,"(39.100076, -94.51771)"
710018,ON 12TH AT PROSPECT WESTBOUND FARSIDE,"(39.098927, -94.551692)"
2800284,ON 47TH AT OVERTON WB,"(39.037669, -94.464704)"
2401008,ON 23RD AT ELLISONWAY WESTBOUND,"(39.078025, -94.383496)"
5400064,ON GILLHAM AT ARMOUR NORTHBOUND,"(39.064103, -94.580887)"
5461525,ON NIEMAN ROAD AT 71ST ST NB,"(38.999859, -94.71438)"
2900509,ON PRAIRIE VIEW AT 72ND SOUTHBOUND,"(39.22491, -94.652011)"
291912,GRANDVIEW CITY HALL - ON MAIN AT 12TH EASTBOUND,"(38.889158, -94.53169)"
6601551,ON MASTIN AT 109TH ST SB,"(38.930138, -94.700824)"
1031528,ON W 9TH AT GENESSEE EASTBOUND,"(39.104351, -94.606117)"
5325,ON NE ANTIOCH AT WINN NB,"(39.1586, -94.546727)"
2800243,ON 40 HWY AT DONNELLY EB,"(39.063388, -94.486605)"
5751573,ON 75TH AT RIGGS ST EB,"(38.993072, -94.662579)"
272509,ON 27TH AT BENTON EASTBOUND,"(39.076927, -94.549134)"
2080,ON 23RD AT JACKSON EASTBOUND FARSIDE,"(39.083651, -94.533516)"
5751557,ON 75TH AT FRONTAGE ROAD EB FS,"(38.992928, -94.694995)"
5300025,ON ARMOUR AT TRACY WESTBOUND,"(39.063244, -94.569258)"
1161405,ON HUTTON RD BETW PARALLEL AND  HASKELL NB,"(39.129861, -94.834703)"
39001,ON 39TH ST AT WARWICK EB,"(39.056453, -94.583906)"
1200133,ON 12TH AT TRACY EASTBOUND,"(39.099346, -94.56758)"
571724,ON WORNALL AT 125TH ST SOUTHBOUND,"(38.898273, -94.594727)"
7100025,ON PROSPECT AT 63RD NORTHBOUND,"(39.012348, -94.556112)"
350009,ON WESTPORT RD AT WYANDOTTE WB,"(39.05438, -94.58838)"
5400139,ON PASEO AT CLEAVER II BLVD SB,"(39.041859, -94.568504)"
1060222,ON PRAUN AT PARALLEL SOUTHBOUND,"(39.126494, -94.674441)"
951612,ON 95TH AT TWILIGHT LANE NEARSIDE,"(38.956333, -94.765011)"
1080210,ON 18TH AT PROSPECT EASTBOUND,"(39.090802, -94.551904)"
282505,ON BLUE RIDGE BLVD AT 107TH PLACE SOUTHBOUND,"(38.928686, -94.507886)"
571739,ON MINOR AT 115TH NORTHBOUND,"(38.918898, -94.589927)"
1020087,ON CENTRAL AT 11TH EB,"(39.101624, -94.637895)"
5400020,ON PASEO AT 74TH NORTHBOUND,"(38.992853, -94.565942)"
2840069,ON NOLAND AT GUDGELL SOUTHBOUND,"(39.071908, -94.414128)"
4700033,ON CLEAVER II BLVD AT FOREST/TRACY WB,"(39.04167, -94.571209)"
23503,ON 35TH AT PARK EASTBOUND,"(39.06268, -94.556817)"
403155,ON SANTA FE AT PINE WESTBOUND FARSIDE,"(38.883584, -94.824439)"
282324,ON 40 HWY AT 7801 EB,"(39.066173, -94.495935)"
1930011,ON 23RD AT LEES SUMMIT WESTBOUND,"(39.078399, -94.390489)"
3100050,ON 35TH AT JACKSON WESTBOUND,"(39.062112, -94.534651)"
111613,ON SW BLVD AT MADISON SOUTHBOUND,"(39.084327, -94.594599)"
231156,ON N BOARDWALK AT 8650 N BOARDWALK AVE WB,"(39.252606, -94.652848)"
5751590,ON 75TH ST AT PAWNEE ST WB,"(38.993317, -94.627375)"
113024,ON LEAVENWORTH RD AT N  67TH ST  EASTBOUND,"(39.143017, -94.73412)"
1211211,ON JACKSON AT 27TH ST SB,"(39.076606, -94.534193)"
25081,ON TROOST AT 86TH TERR SOUTHBOUND,"(38.970624, -94.576772)"
351800,VA HOSPITAL,"(39.063339, -94.527871)"
129157,ON PRAIRIE VIEW AT BARRY SB,"(39.246597, -94.661763)"
1142702,ON STATE AVE AT 67TH EB,"(39.116644, -94.734175)"
1182,ON 18TH AND MINNESOTA VE NORTHBOUND,"(39.1162, -94.649333)"
85197,ON 27TH AT WARWICK EASTBOUND,"(39.07807, -94.582151)"
1200200,ON HARDESTY AT 22ND SOUTHBOUND,"(39.085146, -94.51989)"
1020106,ON 18TH AT CENTRAL SOUTHBOUND FARSIDE,"(39.105857, -94.649485)"
1060064,ON 2237 QUINDARO EASTBOUND,"(39.140025, -94.65588)"
5300128,ON SWOPE PKWY AT 60TH SOUTHBOUND,"(39.017209, -94.54211)"
5751567,ON 75TH ST AT LOWELL EASTBOUND FARSIDE,"(38.993039, -94.676859)"
2800324,ON BLUE RIDGE BLVD AT 8402 BLUE RIDGE SOUTHBOUND,"(38.970707, -94.495777)"
951661,ON 95TH AT RIDGE DR WESTBOUND,"(38.956513, -94.777281)"
2220028,ON SUMMIT AT CESAR CHAVEZ NORTHBOUND,"(39.085689, -94.593702)"
1930078,ON LEXINGTON AT WALNUT EASTBOUND,"(39.090377, -94.429878)"
7100164,ON PROSPECT AT 42ND SOUTHBOUND,"(39.050174, -94.553956)"
306206,ON R D MIZE AT 2412 SOUTHBOUND,"(39.07545, -94.376797)"
26003,ON 25TH AT CAMPBELL EB,"(39.081391, -94.5736)"
24309,COURTESY ON PRAIRIEVIEW AT 61ST NB,"(39.205269, -94.634248)"
6601610,ON ANTIOCH AT HADLEY SOUTHBOUND,"(38.952987, -94.68635)"
472508,ON BLUE PKWY AT CLEVELAND WB,"(39.036199, -94.540556)"
5751529,ON W 95TH ST AT CODY ST WESTBOUND NEARSIDE,"(38.956665, -94.72078)"
4700017,ON ARARAT DR AT EASTWOOD SOUTHBOUND,"(39.031074, -94.504047)"
2800332,ON 87TH AT WINCHESTER  WESTBOUND,"(38.966918, -94.507689)"
5600045,ON BROOKSIDE AT 57TH SB,"(39.024072, -94.586428)"
1330012,ANTIOCH CENTER PARK & RIDE SOUTHBOUND LANE,"(39.188207, -94.547775)"
1060080,ON 7TH ST AT STEWART SB,"(39.129363, -94.626913)"
1752300,ON 75TH AT BELLEFONTAINE WESTBOUND,"(38.9906, -94.551296)"
290074,ON GRAND AT 22ND NORTHBOUND NEARSIDE,"(39.085939, -94.58152)"
7100041,ON PROSPECT AT CLEAVER II BLVD NB,"(39.041218, -94.554283)"
403601,ON RAINBOW AT 43RD AVE SOUTHBOUND,"(39.050099, -94.61193)"
3000007,ON ST JOHN AT WHITE WESTBOUND,"(39.112244, -94.511651)"
103157,ON CORONADO RD AT 3158 CORONADO RD SB,"(39.146271, -94.638138)"
243701,ON ST CLAIR AT 8504 ST CLAIR NB,"(39.248796, -94.647044)"
1562502,ON WORNALL AT 108TH TER NORTHBOUND,"(38.932373, -94.595506)"
1750028,ON 75TH AT PASEO WESTBOUND,"(38.991218, -94.56593)"
571721,ON WORNALL AT MINOR DR SOUTHBOUND,"(38.91622, -94.593359)"
1350040,ON SWIFT AT E 13TH AVE SOUTHBOUND,"(39.132445, -94.577462)"
5400118,ON GILLHAM AT LINWOOD SOUTHBOUND,"(39.068769, -94.57913)"
47504,ON W 75TH ST AT METCALF AVE WESTBOUND NEARSIDE,"(38.993177, -94.667527)"
390052,ON 39TH AT WAYNE WESTBOUND,"(39.055879, -94.565046)"
1090027,ON 9TH AT BELLEFONTAINE WESTBOUND,"(39.10237, -94.545982)"
107167,ON W 47TH ST AT REINHARDT EASTBOUND,"(39.044013, -94.625216)"
1030021,ON SUNSHINE AT DODGE WESTBOUND,"(39.146632, -94.618797)"
5400012,ON PASEO AT 80TH NORTHBOUND,"(38.982035, -94.566844)"
25169,ON TROOST AT 61ST NORTHBOUND,"(39.016483, -94.57432)"
401177,ON 119TH AT GRANT EASTBOUND,"(38.912731, -94.702664)"
2841509,ON NOLAND AT ABERDEEN SB,"(39.075602, -94.414122)"
1210102,ON BELMONT AT ST JOHN SOUTHBOUND,"(39.112229, -94.509405)"
5300153,ON SWOPE PKWY AT 59TH NORTHBOUND,"(39.017864, -94.54168)"
129001,ON AMBASSADOR AT 112TH ST SOUTHBOUND FARSIDE,"(39.296498, -94.681783)"
1090074,ON 9TH AT JACKSON EASTBOUND,"(39.101881, -94.533247)"
5751539,ON QUIVIRA AT 81ST ST NB,"(38.981943, -94.723502)"
2800293,ON BLUE RIDGE CUT OFF AT 55TH SOUTHBOUND,"(39.023914, -94.481424)"
5400027,ON 67TH AT SB PASEO WB,"(39.005649, -94.563714)"
951634,ON 95TH AT LEE EASTBOUND,"(38.956817, -94.615588)"
1131505,ON LEAVENWORTH RD AT 38TH EB,"(39.142861, -94.674264)"
1211505,ON N CHOUTEAU TRFY AT 49TH TERR NB,"(39.183885, -94.540939)"
282600,ON NORTHERN AT 10613 SB,"(39.046344, -94.45299)"
79,STRANG LINE ROAD PARK AND RIDE,"(38.908047, -94.775085)"
2400058,ON INDEPENDENCE AVE AT INDIANA WESTBOUND,"(39.106069, -94.542412)"
7100069,ON PROSPECT AT 21ST NORTHBOUND,"(39.086623, -94.551978)"
7100092,ON GRAND AT 11TH NB,"(39.101281, -94.580755)"
550192,ON 350 HWY AT S NOLAND RD SOUTHBOUND FARSIDE,"(38.965145, -94.428632)"
3000105,ON ST JOHN AT HARDESTY EASTBOUND,"(39.112403, -94.518781)"
390180,ON KENSINGTON AT 45TH SOUTHBOUND NEARSIDE,"(39.044233, -94.533486)"
1632305,ON 63RD ST BETWEEN PASEO AND TRACY WESTBOUND,"(39.01319, -94.571296)"
25085,ON TROOST AT 9401 SB,"(38.956138, -94.577878)"
1031536,ON W 3RD AT WYANDOTTE WB,"(39.109442, -94.585712)"
1010077,ON LEAVENWORTH RD AT N 55TH EASTBOUND,"(39.142934, -94.705588)"
1750050,ON STATE LINE AT 79TH SOUTHBOUND,"(38.987603, -94.608063)"
183211,ON LEE'S SUMMIT RD AT KIGER SB,"(39.056795, -94.391097)"
29199,ON BLUE RIDGE AT TRUMAN VILLAS SOUTHBOUND,"(38.901307, -94.532681)"
47099,BLUE RIDGE AT 43RD SOUTHBOUND,"(39.042887, -94.437873)"
23102,ON AMBASSADOR AT POLO SOUTHBOUND NEARSIDE,"(39.270856, -94.663992)"
2800061,ON BLUE RIDGE AT 69TH NORTHBOUND,"(38.999755, -94.482246)"
1070055,ON RAINBOW AT 36TH SOUTHBOUND,"(39.060544, -94.613181)"
121212,ON 12TH ST AT DENVER WB,"(39.097872, -94.521917)"
282535,ON BLUE RIDGE BLVD AT EASTERN SOUTHBOUND,"(38.956487, -94.505127)"
540016,ON 85TH ST AT TROOST EASTBOUND,"(38.973437, -94.57703)"
25001,ON 12TH BETWEEN BROADWAY AND CENTRAL EASTBOUND,"(39.100027, -94.587482)"
1011312,ON MINNESOTA AT 13TH ST EB,"(39.115467, -94.643231)"
2700028,ON 27TH AT KENSINGTON WESTBOUND,"(39.07646, -94.531892)"
1360035,ON N PROSPECT AT NE 68TH SOUTHBOUND FARSIDE,"(39.217466, -94.548615)"
1020049,ON CENTRAL AT 16TH EASTBOUND,"(39.105085, -94.647198)"
390107,ON JC NICHOLS AT 4419 J C NICHOLS NORTHBOUND,"(39.047239, -94.588545)"
113006,ON N 47TH ST AT GEORGIA NORTHBOUND,"(39.135496, -94.687302)"
23530,ON ARMOUR AT MAIN EASTBOUND FARSIDE,"(39.063721, -94.585366)"
25530,ON GILLHAM AT 31ST NORTHBOUND,"(39.070958, -94.578822)"
1420319,ON BARRY RD AT MARSTON EASTBOUND,"(39.246213, -94.607564)"
6300070,ON 63RD AT SOUTH BENTON EASTBOUND,"(39.01223, -94.552522)"
1040105,ON 10TH AT TENNY NORTHBOUND,"(39.106159, -94.635404)"
1200056,ON 12TH AT BROOKLYN WESTBOUND,"(39.099088, -94.556217)"
2800109,ON 42ND/NORTHERN AT 10300 NORTHBOUND,"(39.046741, -94.457174)"
2400104,ON INDEPENDENCE AVE AT FOREST EASTBOUND,"(39.106884, -94.568045)"
1230007,ON 23RD AT BRIGHTON WESTBOUND,"(39.083482, -94.524418)"
5751523,ON QUIVIRA AT 97TH ST NORTHBOUND NEARSIDE,"(38.951484, -94.723427)"
1070044,ON 7TH AT OSAGE SOUTHBOUND,"(39.084429, -94.625949)"
1732512,ON CHOUTEAU AT DERAMUS NB,"(39.135982, -94.527203)"
5100225,ON ROANOKE PKWY AT MERCIER SOUTHEASTBOUND,"(39.048082, -94.601743)"
5600084,ON WORNALL AT 98TH SOUTHBOUND,"(38.950745, -94.596204)"
1060044,ON QUINDARO AT HUTCHINGS WESTBOUND,"(39.138585, -94.650611)"
8121509,ON ANTIOCH AT 86TH ST NORTHBOUND,"(38.972189, -94.686181)"
6671525,ON ROE AT 55TH ST NORTHBOUND,"(39.029445, -94.639583)"
2842503,ON 45TH AT NOLAND WB,"(39.038866, -94.415649)"
1030014,ON FUNSTON AT BRINKERHOFF EASTBOUND,"(39.14289, -94.620621)"
252307,ON TROOST AT 48TH / UMKC SOUTHBOUND,"(39.040357, -94.57309)"
562304,ON 51ST ST BETWEEN MAIN AND WALNUT EB,"(39.034849, -94.587165)"
4700172,ON CLEAVER II BLVD AT TROOST EB,"(39.041646, -94.573102)"
5400055,ON PASEO AT 37TH NORTHBOUND,"(39.059347, -94.567192)"
1040046,ON RUBY AT 18TH WESTBOUND,"(39.071573, -94.649365)"
3000083,ON LEXINGTON AT PROSPECT EASTBOUND,"(39.11083, -94.550787)"
2911528,ON US 24 HWY AT CRISMAN PLAZA EB,"(39.101009, -94.408831)"
2700132,ON 27TH AT LISTER EASTBOUND FARSIDE,"(39.076247, -94.528072)"
1040111,ON ARGENTINE AT 12TH ST SOUTHWESTBOUND,"(39.082545, -94.639795)"
2800258,ON 42ND/NORTHERN AT 10300 E 42ND ST EASTBOUND,"(39.046659, -94.457192)"
1070128,ON MISSION AT 45TH AVE SOUTHBOUND,"(39.046276, -94.621371)"
3700135,ON N OAK AT 72ND TERR NORTHBOUND FARSIDE,"(39.225786, -94.575994)"
2800312,ON BLUE RIDGE BLVD AT 7500 BLUE RIDGE CUTOFF SB,"(38.98854, -94.482975)"
25034,ON TROOST AT 41ST SOUTHBOUND,"(39.052648, -94.572374)"
101155,ON VILLAGE PKWY AT PRAIRIE CROSSING WB,"(39.123864, -94.8246)"
5600183,ON BROOKSIDE AT 57TH NB,"(39.023901, -94.586363)"
1060035,ON QUINDARO AT EARLY WESTBOUND,"(39.133615, -94.630562)"
2400026,ON WINNER AT TRUMAN NORTHBOUND,"(39.095492, -94.464316)"
285152,ON PLEASANT AT MAPLE SB,"(39.09301, -94.421294)"
6300007,ON 67TH AT BOOTH WESTBOUND,"(39.002647, -94.487333)"
place_47nchl,47th & Mill Creek Pkwy,"(39.041521, -94.588093)"
1020021,ON CENTRAL AT 7TH WESTBOUND,"(39.102799, -94.6252)"
282509,ON 47TH AT 9505 E 47TH ST EB,"(39.036668, -94.468291)"
2800269,ON BLUE RIDGE BLVD AT 46TH TERR SOUTHBOUND,"(39.037561, -94.437274)"
5500105,ON GRAND AT 9TH NORTHBOUND FARSIDE,"(39.103652, -94.580628)"
6300097,ON 63RD AT SOUTHEAST COMMUNITY CTR EB,"(39.011895, -94.54449)"
390145,ON 39TH AT BROOKLYN EASTBOUND,"(39.055537, -94.558405)"
4700191,ON ARARAT AT BRISTOL NORTHBOUND,"(39.032781, -94.503441)"
1730012,ON 210 HWY AT AMERISTAR DR EASTBOUND,"(39.154787, -94.478246)"
1040081,ON METROPOLITAN AT 24TH EASTBOUND,"(39.072861, -94.656857)"
1831504,ON LEES SUMMIT ROAD AT DEBRA SB,"(39.051787, -94.387222)"
6601536,ON SHAWNEE MISSION PKWY AT FOSTER/SANTA FE DR EB,"(39.014833, -94.672378)"
6601526,ON ANTIOCH ROAD AT W 99TH TER NB,"(38.948831, -94.686126)"
282304,ON BLUE RIDGE AT 120TH BLUE RIDGE SOUTHBOUND,"(38.906808, -94.525926)"
1010129,ON 4TH AT STATE NORTHBOUND,"(39.116649, -94.618719)"
5461540,ON JOHNSON DRIVE AT GODDARD/LARSEN WESTBOUND,"(39.023019, -94.710046)"
403182,ON ANTIOCH AT 95TH NORTHBOUND FARSIDE,"(38.957415, -94.686167)"
2910004,ON 24 HWY AT 291 HWY MCDONALDS EB,"(39.11771, -94.382995)"
30292,ON 40HWY NEARSIDE STERLING,"(39.049344, -94.447031)"
3100058,ON 31ST AT MAIN EASTBOUND,"(39.070965, -94.585172)"
1040033,ON 10TH AT KANSAS SOUTHBOUND,"(39.087558, -94.635375)"
25018,ON CHARLOTTE BETWEEN 23RD AND 24TH SOUTHBOUND,"(39.084481, -94.57479)"
