epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
363,2173.31,0.50843,0.35536,0.83344,0.92146,0.73787,0.81579,0.60581,0.96056,0.7127,0.96757,8.66736e-05,8.66736e-05,8.66736e-05
364,2179.1,0.50086,0.3491,0.83257,0.90871,0.73649,0.81525,0.60392,0.95805,0.72244,0.96603,8.4612e-05,8.4612e-05,8.4612e-05
365,2184.48,0.51069,0.36603,0.84437,0.92415,0.72815,0.81398,0.60892,0.95712,0.72268,0.96455,8.25503e-05,8.25503e-05,8.25503e-05
366,2190.57,0.5357,0.36544,0.83326,0.89095,0.73954,0.81188,0.60845,0.95059,0.71858,0.95799,8.04886e-05,8.04886e-05,8.04886e-05
367,2196.38,0.48571,0.34745,0.82668,0.90052,0.73351,0.81202,0.60841,0.95155,0.7208,0.95905,7.84269e-05,7.84269e-05,7.84269e-05
368,2202.62,0.49372,0.35294,0.8307,0.88836,0.73977,0.81255,0.60822,0.94878,0.72598,0.95814,7.63653e-05,7.63653e-05,7.63653e-05
369,2208.59,0.51124,0.35795,0.83112,0.90267,0.72857,0.81248,0.60985,0.94735,0.72465,0.9584,7.43036e-05,7.43036e-05,7.43036e-05
370,2214.58,0.51833,0.35659,0.8322,0.89624,0.74005,0.81243,0.60514,0.94907,0.71863,0.96046,7.22419e-05,7.22419e-05,7.22419e-05
371,2219.86,0.50863,0.3533,0.83142,0.88971,0.74222,0.81261,0.60793,0.94804,0.72159,0.96304,7.01802e-05,7.01802e-05,7.01802e-05
372,2225.02,0.51783,0.3651,0.83869,0.88454,0.74923,0.81266,0.60896,0.94333,0.73181,0.96272,6.81186e-05,6.81186e-05,6.81186e-05
373,2230.49,0.50543,0.35683,0.82837,0.89667,0.74654,0.81351,0.60793,0.94443,0.73034,0.96047,6.60569e-05,6.60569e-05,6.60569e-05
374,2236.13,0.51305,0.36178,0.83855,0.89824,0.74312,0.81347,0.60454,0.94639,0.73749,0.95994,6.39952e-05,6.39952e-05,6.39952e-05
375,2240.94,0.5073,0.35485,0.82806,0.88633,0.74727,0.81265,0.60325,0.94656,0.74118,0.95943,6.19335e-05,6.19335e-05,6.19335e-05
376,2246.17,0.49788,0.3471,0.81815,0.87794,0.74527,0.81241,0.60767,0.95062,0.74997,0.96224,5.98719e-05,5.98719e-05,5.98719e-05
377,2251.42,0.49679,0.35724,0.82885,0.89993,0.74106,0.81272,0.60911,0.94812,0.74093,0.9627,5.78102e-05,5.78102e-05,5.78102e-05
378,2257.49,0.48359,0.34402,0.82961,0.91142,0.7322,0.81208,0.60736,0.95307,0.73526,0.96535,5.57485e-05,5.57485e-05,5.57485e-05
379,2263.5,0.49604,0.35417,0.82477,0.91115,0.72711,0.81124,0.60536,0.94929,0.73346,0.96446,5.36869e-05,5.36869e-05,5.36869e-05
380,2269.85,0.51475,0.36694,0.8327,0.8827,0.73879,0.81183,0.60431,0.94894,0.72934,0.96448,5.16252e-05,5.16252e-05,5.16252e-05
381,2275.45,0.49007,0.35256,0.82736,0.89485,0.74001,0.81119,0.60777,0.94991,0.73931,0.96351,4.95635e-05,4.95635e-05,4.95635e-05
382,2281.39,0.49008,0.35239,0.83232,0.90926,0.7405,0.80801,0.60507,0.95721,0.75346,0.96585,4.75018e-05,4.75018e-05,4.75018e-05
383,2287,0.49052,0.34363,0.8235,0.9168,0.73836,0.80781,0.6074,0.95949,0.75834,0.96537,4.54402e-05,4.54402e-05,4.54402e-05
384,2292.43,0.5004,0.34642,0.8286,0.92761,0.7319,0.80896,0.61146,0.9559,0.75314,0.96475,4.33785e-05,4.33785e-05,4.33785e-05
385,2298.04,0.50698,0.34814,0.83457,0.91479,0.74262,0.80903,0.6081,0.9553,0.75428,0.96467,4.13168e-05,4.13168e-05,4.13168e-05
386,2303.89,0.51056,0.36258,0.8315,0.92199,0.74114,0.8112,0.60886,0.9497,0.74269,0.96323,3.92551e-05,3.92551e-05,3.92551e-05
387,2308.99,0.50558,0.35514,0.83632,0.90302,0.73953,0.81355,0.60922,0.94756,0.73392,0.9614,3.71935e-05,3.71935e-05,3.71935e-05
388,2313.96,0.48403,0.33933,0.82503,0.8997,0.74099,0.81412,0.61261,0.95233,0.73903,0.96186,3.51318e-05,3.51318e-05,3.51318e-05
389,2319.18,0.4986,0.3515,0.8279,0.90255,0.73775,0.81411,0.60479,0.95347,0.73885,0.96068,3.30701e-05,3.30701e-05,3.30701e-05
390,2324.34,0.50063,0.35016,0.82074,0.91384,0.73434,0.81353,0.60906,0.95569,0.7383,0.96174,3.10084e-05,3.10084e-05,3.10084e-05
391,2333.05,0.47446,0.32172,0.81045,0.9363,0.71967,0.8108,0.60514,0.9609,0.73512,0.96883,2.89468e-05,2.89468e-05,2.89468e-05
