epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1008.1,0.72669,0.54261,0.89004,0.82502,0.78833,0.80856,0.57012,0.96475,0.84924,0.97942,0.000495125,0.000495125,0.000495125
185,1013.09,0.69604,0.47564,0.87916,0.82594,0.78627,0.80111,0.57122,0.94869,0.86097,0.97247,0.000491,0.000491,0.000491
186,1018.05,0.73256,0.53452,0.90346,0.81955,0.77593,0.80627,0.57584,0.94241,0.81915,0.95793,0.000486875,0.000486875,0.000486875
187,1023.11,0.70492,0.48912,0.8834,0.82372,0.78516,0.80319,0.58806,0.92669,0.80083,0.95757,0.00048275,0.00048275,0.00048275
188,1028.22,0.72015,0.56546,0.89809,0.86706,0.76606,0.81009,0.59093,0.91403,0.78988,0.95415,0.000478625,0.000478625,0.000478625
189,1033.43,0.67029,0.45523,0.85535,0.83716,0.81055,0.81742,0.59778,0.90244,0.76091,0.95486,0.0004745,0.0004745,0.0004745
190,1038.47,0.66816,0.46164,0.86413,0.84437,0.78463,0.81834,0.60009,0.90267,0.75179,0.95454,0.000470375,0.000470375,0.000470375
191,1043.82,0.69096,0.48241,0.88013,0.82541,0.79456,0.81107,0.59101,0.9214,0.76226,0.96224,0.00046625,0.00046625,0.00046625
192,1048.91,0.66259,0.45527,0.87096,0.8304,0.79254,0.81006,0.58362,0.94101,0.75981,0.96843,0.000462125,0.000462125,0.000462125
193,1054.15,0.68146,0.46304,0.87195,0.84992,0.78172,0.81444,0.5862,0.95881,0.74746,0.98426,0.000458,0.000458,0.000458
194,1059.28,0.73306,0.48417,0.87744,0.85176,0.79171,0.81983,0.58821,0.96175,0.74514,0.97506,0.000453875,0.000453875,0.000453875
195,1064.21,0.68981,0.4609,0.88386,0.83184,0.78025,0.81745,0.59091,0.96511,0.77271,0.97825,0.00044975,0.00044975,0.00044975
196,1069.26,0.68105,0.46416,0.87354,0.86928,0.74756,0.81111,0.59224,0.95371,0.7853,0.97798,0.000445625,0.000445625,0.000445625
197,1074.29,0.69224,0.46347,0.88541,0.81952,0.78601,0.81962,0.59878,0.94581,0.76335,0.97594,0.0004415,0.0004415,0.0004415
198,1079.68,0.6618,0.46072,0.8585,0.8352,0.79116,0.83162,0.60975,0.91971,0.75127,0.96658,0.000437375,0.000437375,0.000437375
199,1084.71,0.65686,0.46432,0.85557,0.8372,0.80528,0.83869,0.61326,0.92189,0.7637,0.97411,0.00043325,0.00043325,0.00043325
200,1089.9,0.68204,0.44099,0.85947,0.86597,0.77533,0.83117,0.60623,0.92379,0.72879,0.97271,0.000429125,0.000429125,0.000429125
201,1094.94,0.63858,0.44563,0.85461,0.87668,0.75464,0.82761,0.60589,0.931,0.75371,0.97696,0.000425,0.000425,0.000425
202,1099.84,0.67874,0.4451,0.85882,0.87836,0.76225,0.82545,0.60543,0.92984,0.76835,0.97236,0.000420875,0.000420875,0.000420875
203,1104.94,0.67954,0.44329,0.85794,0.88127,0.74046,0.82893,0.60324,0.92434,0.78027,0.96915,0.00041675,0.00041675,0.00041675
204,1110.03,0.67442,0.44445,0.86197,0.87156,0.73582,0.81752,0.6017,0.92234,0.81862,0.96323,0.000412625,0.000412625,0.000412625
205,1115.4,0.6172,0.42326,0.85864,0.86749,0.76471,0.81759,0.5958,0.93679,0.82151,0.96622,0.0004085,0.0004085,0.0004085
206,1120.46,0.67106,0.45172,0.87158,0.87807,0.75966,0.81565,0.5927,0.92807,0.80652,0.96791,0.000404375,0.000404375,0.000404375
207,1125.52,0.63855,0.43627,0.86045,0.88384,0.77712,0.81507,0.58605,0.92344,0.80135,0.96684,0.00040025,0.00040025,0.00040025
208,1130.58,0.62957,0.43694,0.86026,0.87923,0.77162,0.81941,0.59729,0.93287,0.81478,0.9636,0.000396125,0.000396125,0.000396125
209,1135.54,0.66821,0.44327,0.85841,0.82947,0.7682,0.82194,0.59608,0.94134,0.80937,0.96243,0.000392,0.000392,0.000392
210,1140.59,0.64441,0.46448,0.85748,0.78372,0.82594,0.82463,0.59369,0.92926,0.77335,0.95971,0.000387875,0.000387875,0.000387875
211,1146.17,0.62594,0.43036,0.86147,0.86182,0.77726,0.82559,0.60216,0.92552,0.77893,0.96131,0.00038375,0.00038375,0.00038375
212,1151.19,0.62055,0.42342,0.85472,0.84748,0.78118,0.82501,0.60296,0.92686,0.78965,0.96924,0.000379625,0.000379625,0.000379625
213,1156.21,0.6486,0.44154,0.85728,0.84124,0.80456,0.8242,0.59519,0.93755,0.7958,0.96916,0.0003755,0.0003755,0.0003755
214,1161.18,0.68128,0.45295,0.86361,0.86658,0.80732,0.82839,0.60631,0.9104,0.77027,0.96292,0.000371375,0.000371375,0.000371375
215,1166.12,0.6311,0.42832,0.85319,0.86414,0.79537,0.8256,0.59968,0.91297,0.7536,0.96666,0.00036725,0.00036725,0.00036725
216,1171.21,0.62324,0.42925,0.84512,0.83346,0.81521,0.82907,0.60499,0.91718,0.73974,0.96443,0.000363125,0.000363125,0.000363125
217,1176.19,0.65926,0.44191,0.86479,0.87692,0.78548,0.83034,0.61086,0.90353,0.73046,0.95863,0.000359,0.000359,0.000359
218,1182.11,0.64884,0.46084,0.85064,0.80587,0.81321,0.82798,0.60481,0.90114,0.71636,0.96009,0.000354875,0.000354875,0.000354875
219,1187.13,0.60899,0.42194,0.8438,0.86047,0.78184,0.83397,0.60451,0.91415,0.72308,0.96323,0.00035075,0.00035075,0.00035075
220,1192.13,0.65017,0.43425,0.85992,0.86247,0.77304,0.84403,0.61005,0.93414,0.73727,0.96787,0.000346625,0.000346625,0.000346625
221,1197.2,0.63194,0.42203,0.85466,0.8466,0.79848,0.84532,0.61053,0.95498,0.75486,0.97613,0.0003425,0.0003425,0.0003425
222,1202.17,0.60473,0.41493,0.85399,0.83342,0.81605,0.84409,0.61203,0.95573,0.75595,0.98089,0.000338375,0.000338375,0.000338375
223,1207.14,0.63059,0.42501,0.84891,0.85121,0.81347,0.84547,0.61991,0.94415,0.74352,0.97528,0.00033425,0.00033425,0.00033425
224,1212.31,0.61741,0.42348,0.85606,0.85167,0.80076,0.83601,0.61094,0.93334,0.72635,0.96763,0.000330125,0.000330125,0.000330125
225,1217.88,0.62371,0.43418,0.85858,0.85831,0.79968,0.82411,0.60294,0.94931,0.77436,0.97044,0.000326,0.000326,0.000326
226,1222.91,0.63023,0.42779,0.84733,0.87151,0.80604,0.82922,0.60972,0.93661,0.76371,0.966,0.000321875,0.000321875,0.000321875
227,1227.95,0.61667,0.42233,0.85244,0.86107,0.80914,0.83057,0.61727,0.91946,0.73712,0.9573,0.00031775,0.00031775,0.00031775
228,1232.98,0.63256,0.42697,0.85557,0.8654,0.81816,0.83736,0.62315,0.9123,0.73231,0.95444,0.000313625,0.000313625,0.000313625
229,1238.05,0.6398,0.41897,0.84912,0.85355,0.8251,0.83553,0.6161,0.91633,0.73517,0.9539,0.0003095,0.0003095,0.0003095
230,1243.2,0.63532,0.43408,0.85724,0.81953,0.81512,0.82761,0.60967,0.92511,0.75196,0.95818,0.000305375,0.000305375,0.000305375
231,1248.46,0.63255,0.44128,0.85722,0.84742,0.79415,0.82973,0.61116,0.93212,0.74384,0.96045,0.00030125,0.00030125,0.00030125
232,1253.99,0.62865,0.42349,0.85701,0.85621,0.78288,0.82799,0.60956,0.93291,0.74351,0.95668,0.000297125,0.000297125,0.000297125
233,1258.95,0.61745,0.42804,0.85338,0.83409,0.8128,0.82939,0.61335,0.92607,0.75535,0.96181,0.000293,0.000293,0.000293
234,1263.92,0.60917,0.41673,0.84916,0.83809,0.7965,0.82744,0.60634,0.93493,0.74611,0.96776,0.000288875,0.000288875,0.000288875
235,1268.88,0.61086,0.42828,0.84609,0.87044,0.79129,0.82666,0.60363,0.92491,0.73512,0.968,0.00028475,0.00028475,0.00028475
236,1274.04,0.59139,0.41426,0.84929,0.85814,0.79951,0.82727,0.60666,0.91611,0.7181,0.96497,0.000280625,0.000280625,0.000280625
237,1279.1,0.60299,0.40677,0.84738,0.85128,0.80178,0.83076,0.6065,0.91243,0.70727,0.95974,0.0002765,0.0002765,0.0002765
238,1284.25,0.61233,0.43233,0.84985,0.85961,0.79238,0.82694,0.60075,0.90937,0.7211,0.9561,0.000272375,0.000272375,0.000272375
239,1289.6,0.60651,0.41905,0.85151,0.85388,0.79003,0.82288,0.60067,0.92733,0.73226,0.96042,0.00026825,0.00026825,0.00026825
240,1294.59,0.59179,0.40911,0.83477,0.85427,0.81012,0.83138,0.60757,0.9285,0.73193,0.96213,0.000264125,0.000264125,0.000264125
241,1299.92,0.61969,0.4198,0.85533,0.85873,0.80234,0.83097,0.61186,0.93174,0.73176,0.96462,0.00026,0.00026,0.00026
242,1307.07,0.62214,0.43001,0.85091,0.85755,0.80256,0.83205,0.61698,0.9288,0.72678,0.95574,0.000255875,0.000255875,0.000255875
243,1312.22,0.60535,0.42557,0.84984,0.8504,0.80339,0.83326,0.61936,0.93608,0.72287,0.95677,0.00025175,0.00025175,0.00025175
244,1317.37,0.58861,0.40759,0.84743,0.85885,0.80341,0.83147,0.61063,0.93281,0.71766,0.95719,0.000247625,0.000247625,0.000247625
245,1322.73,0.62534,0.43185,0.84454,0.87022,0.80292,0.83383,0.61185,0.93557,0.71127,0.95672,0.0002435,0.0002435,0.0002435
246,1327.91,0.60284,0.41004,0.84013,0.85964,0.81779,0.83854,0.6177,0.93169,0.71091,0.95546,0.000239375,0.000239375,0.000239375
247,1333.09,0.57558,0.3925,0.84288,0.85937,0.79243,0.83429,0.61166,0.9429,0.72052,0.96084,0.00023525,0.00023525,0.00023525
248,1338.25,0.62359,0.41903,0.8618,0.85376,0.79695,0.8327,0.60844,0.95254,0.73205,0.97127,0.000231125,0.000231125,0.000231125
249,1343.32,0.58917,0.41385,0.85291,0.84436,0.81351,0.83195,0.61178,0.94913,0.72794,0.97294,0.000227,0.000227,0.000227
250,1348.48,0.58908,0.40772,0.85371,0.84288,0.82519,0.83047,0.6111,0.95351,0.72975,0.97747,0.000222875,0.000222875,0.000222875
251,1353.73,0.63604,0.42396,0.85774,0.87174,0.8051,0.8307,0.61105,0.94473,0.73632,0.97712,0.00021875,0.00021875,0.00021875
252,1358.88,0.60037,0.3998,0.85084,0.85816,0.81443,0.83078,0.61015,0.93285,0.75222,0.9688,0.000214625,0.000214625,0.000214625
253,1364.1,0.61726,0.40966,0.86387,0.87193,0.80335,0.83037,0.60799,0.92924,0.74718,0.95794,0.0002105,0.0002105,0.0002105
254,1369.21,0.58412,0.39755,0.83681,0.8737,0.7946,0.83024,0.60523,0.93013,0.7467,0.95385,0.000206375,0.000206375,0.000206375
255,1374.31,0.60076,0.38967,0.84224,0.86113,0.80505,0.83125,0.60642,0.93126,0.72448,0.95107,0.00020225,0.00020225,0.00020225
256,1379.43,0.58204,0.39192,0.8434,0.86749,0.80729,0.8335,0.61167,0.92739,0.71365,0.95178,0.000198125,0.000198125,0.000198125
257,1384.51,0.60234,0.40552,0.84961,0.87253,0.79949,0.83513,0.61397,0.9142,0.70067,0.95392,0.000194,0.000194,0.000194
258,1389.73,0.58313,0.39324,0.84548,0.87688,0.785,0.83267,0.61484,0.9192,0.70741,0.95335,0.000189875,0.000189875,0.000189875
259,1394.91,0.57095,0.38704,0.83648,0.83919,0.81794,0.83135,0.6123,0.92657,0.71312,0.95629,0.00018575,0.00018575,0.00018575
260,1400,0.56171,0.38742,0.82982,0.84008,0.82016,0.82613,0.60764,0.92731,0.73122,0.95871,0.000181625,0.000181625,0.000181625
261,1405.11,0.56812,0.3897,0.83939,0.85599,0.80299,0.8236,0.6115,0.93193,0.74982,0.95851,0.0001775,0.0001775,0.0001775
262,1410.18,0.56735,0.39899,0.8468,0.86338,0.80256,0.8204,0.60681,0.94339,0.75897,0.96674,0.000173375,0.000173375,0.000173375
263,1415.31,0.60124,0.40553,0.85318,0.85986,0.80054,0.8194,0.60512,0.94124,0.77485,0.97056,0.00016925,0.00016925,0.00016925
264,1420.62,0.59468,0.39515,0.85021,0.86537,0.77918,0.81588,0.60023,0.92637,0.77162,0.96319,0.000165125,0.000165125,0.000165125
265,1425.77,0.55467,0.38353,0.84279,0.85097,0.79936,0.81893,0.60944,0.91938,0.75874,0.95752,0.000161,0.000161,0.000161
266,1430.82,0.56176,0.38755,0.83791,0.83756,0.80347,0.82165,0.6063,0.91672,0.75785,0.95446,0.000156875,0.000156875,0.000156875
267,1435.97,0.56299,0.38342,0.84763,0.8833,0.77077,0.82438,0.60644,0.91311,0.73403,0.95396,0.00015275,0.00015275,0.00015275
268,1441.3,0.59657,0.4004,0.8443,0.82801,0.82604,0.83369,0.61123,0.91809,0.72801,0.95507,0.000148625,0.000148625,0.000148625
269,1446.45,0.57647,0.39483,0.85102,0.89756,0.77929,0.83532,0.61237,0.92692,0.7343,0.95711,0.0001445,0.0001445,0.0001445
270,1451.6,0.56685,0.40056,0.84726,0.88335,0.77813,0.82901,0.60974,0.92778,0.73682,0.96017,0.000140375,0.000140375,0.000140375
271,1456.94,0.59099,0.41049,0.83793,0.88308,0.7769,0.82685,0.61109,0.93038,0.74417,0.96168,0.00013625,0.00013625,0.00013625
272,1462.09,0.56654,0.39746,0.84641,0.87899,0.77326,0.82878,0.61197,0.93179,0.73461,0.96399,0.000132125,0.000132125,0.000132125
273,1467.25,0.54366,0.37328,0.82208,0.87773,0.78371,0.83382,0.61114,0.9259,0.71674,0.96276,0.000128,0.000128,0.000128
274,1472.41,0.5817,0.40835,0.84765,0.89026,0.78965,0.83532,0.61004,0.92143,0.71577,0.96367,0.000123875,0.000123875,0.000123875
275,1477.54,0.55441,0.38667,0.83284,0.89497,0.78573,0.83715,0.60942,0.92695,0.70744,0.96557,0.00011975,0.00011975,0.00011975
276,1482.82,0.57256,0.39908,0.8421,0.86343,0.81059,0.83834,0.61016,0.92834,0.72094,0.96707,0.000115625,0.000115625,0.000115625
277,1488.92,0.59668,0.40424,0.83624,0.86617,0.80568,0.83645,0.60915,0.93733,0.72143,0.96818,0.0001115,0.0001115,0.0001115
278,1494.26,0.54603,0.38395,0.84701,0.85543,0.81219,0.83312,0.60594,0.94135,0.72453,0.96625,0.000107375,0.000107375,0.000107375
279,1499.26,0.56,0.3931,0.84183,0.85917,0.8085,0.83448,0.60554,0.94036,0.7248,0.96358,0.00010325,0.00010325,0.00010325
280,1504.39,0.57319,0.39095,0.84845,0.85091,0.81506,0.83904,0.60898,0.93343,0.72512,0.96097,9.9125e-05,9.9125e-05,9.9125e-05
281,1509.47,0.54454,0.36687,0.83151,0.87499,0.79058,0.83721,0.60926,0.93846,0.72967,0.96136,9.5e-05,9.5e-05,9.5e-05
282,1514.51,0.57622,0.38956,0.8442,0.87402,0.78841,0.83725,0.60809,0.93331,0.73358,0.95955,9.0875e-05,9.0875e-05,9.0875e-05
283,1519.47,0.56419,0.39136,0.83446,0.87359,0.79065,0.8371,0.61217,0.92797,0.72809,0.95518,8.675e-05,8.675e-05,8.675e-05
284,1525.02,0.54749,0.372,0.83123,0.88343,0.78801,0.84152,0.6162,0.9257,0.72399,0.95477,8.2625e-05,8.2625e-05,8.2625e-05
285,1530.05,0.53875,0.37326,0.83891,0.87855,0.7949,0.84109,0.61402,0.92431,0.72396,0.95481,7.85e-05,7.85e-05,7.85e-05
286,1535.11,0.57824,0.3825,0.84087,0.88445,0.79152,0.84235,0.61312,0.9282,0.72152,0.9578,7.4375e-05,7.4375e-05,7.4375e-05
287,1540.2,0.55336,0.3806,0.83423,0.87506,0.79658,0.83891,0.61121,0.92664,0.7205,0.95787,7.025e-05,7.025e-05,7.025e-05
288,1545.28,0.56151,0.4056,0.84666,0.88542,0.79219,0.84065,0.61376,0.92203,0.71651,0.95673,6.6125e-05,6.6125e-05,6.6125e-05
289,1550.22,0.5388,0.36442,0.82799,0.89229,0.79661,0.84389,0.61588,0.91984,0.71315,0.95456,6.2e-05,6.2e-05,6.2e-05
290,1555.18,0.5488,0.37664,0.84305,0.90617,0.78806,0.84167,0.61835,0.92354,0.71013,0.95439,5.7875e-05,5.7875e-05,5.7875e-05
291,1560.51,0.53517,0.34692,0.81222,0.89583,0.78799,0.84136,0.61087,0.93648,0.70358,0.96402,5.375e-05,5.375e-05,5.375e-05
292,1565.3,0.51237,0.34097,0.82256,0.85817,0.80764,0.83679,0.60514,0.94697,0.70813,0.97244,4.9625e-05,4.9625e-05,4.9625e-05
293,1570.15,0.53934,0.34545,0.8099,0.85987,0.80091,0.83444,0.59813,0.94807,0.71233,0.97619,4.55e-05,4.55e-05,4.55e-05
294,1575.05,0.51492,0.34454,0.80859,0.8401,0.80234,0.83039,0.59616,0.94919,0.71219,0.97696,4.1375e-05,4.1375e-05,4.1375e-05
295,1579.81,0.53716,0.34188,0.82479,0.82961,0.82421,0.83135,0.59745,0.94845,0.70842,0.97879,3.725e-05,3.725e-05,3.725e-05
296,1584.56,0.51432,0.33646,0.814,0.84574,0.80256,0.82955,0.59714,0.94836,0.70554,0.97904,3.3125e-05,3.3125e-05,3.3125e-05
297,1589.62,0.51482,0.34259,0.82498,0.83127,0.81011,0.82702,0.59666,0.95029,0.71106,0.97822,2.9e-05,2.9e-05,2.9e-05
298,1595.16,0.53133,0.34737,0.81178,0.86331,0.78799,0.82798,0.59621,0.95192,0.71263,0.9802,2.4875e-05,2.4875e-05,2.4875e-05
299,1600.1,0.57906,0.36741,0.81202,0.84912,0.79355,0.83004,0.59827,0.94761,0.71059,0.9795,2.075e-05,2.075e-05,2.075e-05
300,1604.98,0.49818,0.38527,0.80445,0.85446,0.7959,0.82917,0.59571,0.94869,0.71142,0.97865,1.6625e-05,1.6625e-05,1.6625e-05
